id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
275,Enhancing Emergency Response in Road Accidents: A Severity Prediction Framework Using RF-RFE and Deep Learning Model,Chaoura C.,2025-01-01,13,136927-136944,10.1109/ACCESS.2025.3592609,SCOPUS_ID:105011857960
276,Driver Drowsiness Detection Using AIoT and Machine Learning Techniques,Dharmireddy A.K.,2025-01-01,,253-273,10.1201/9781003482338_11,SCOPUS_ID:105004628674
277,Advancing Traffic Sign Detection with Convolutional Neural Networks: A Deep Learning Approach,Younesse O.,2025-01-01,16,943-950,10.14569/IJACSA.2025.0160693,SCOPUS_ID:105009699922
278,Prediction and Analysis of Expressway Tunnels Crash Based on M-CNN and SHAP Techniques,Yang Y.,2025-01-01,,,10.1680/jtran.24.00129,SCOPUS_ID:85216658865
279,HYBRID MODEL FOR DETECTION OF SEVERITY IN CAR ACCIDENTS,Teju V.,2025-01-01,2025,849-855,10.1049/icp.2025.1389,SCOPUS_ID:105012030138
280,Detection and Mitigation of Sybil Attack using Trust based Authentication scheme,Dharun M.R.,2025-01-01,,1072-1077,10.1109/ICSCDS65426.2025.11166979,SCOPUS_ID:105018450638
281,Enhancing Freeway Safety: LSTM-Based Detection of Traffic Anomalies,Aslam I.,2025-01-01,265,326-333,10.1016/j.procs.2025.07.188,SCOPUS_ID:105015141547
282,Traffic Crash Countermeasure Recommendations Using Deep Neural Network: A Decision Support Tool for Traffic Safety Engineer,Park H.,2025-01-01,13,53718-53730,10.1109/ACCESS.2025.3543641,SCOPUS_ID:105002296418
283,Real-Time Pothole Detection and Monitoring Using Machine Learning and IoT Integration for Enhanced Road Safety,Subbiah S.,2025-01-01,,,10.1109/ICCCT63501.2025.11020567,SCOPUS_ID:105009019250
284,Optimizing Road Sign Detection with Convolutional Neural Networks (CNN),More P.,2025-01-01,1438 LNNS,231-243,10.1007/978-981-96-7707-8_18,SCOPUS_ID:105020205438
285,Evaluating the effectiveness of facial actions features for the early detection of driver drowsiness in driving safety monitoring system,Rahmawati Y.,2025-01-01,10,179-189,10.21924/cst.10.1.2025.1594,SCOPUS_ID:105013626724
286,Social network perspective on false information detection in vehicular ad hoc networks: combining spatial inference with historical behaviour analysis,Wu Y.,2025-01-01,28,487-497,10.1504/IJCSE.2025.148741,SCOPUS_ID:105017046925
287,Understanding the role of driver behaviors and performance in safety-critical events: Application of machine learning,Ahmad N.,2025-01-01,17,57-96,10.1080/19439962.2024.2368113,SCOPUS_ID:85198525961
288,Drivers' Distraction Detection Using Machine Learning in Smart Computing Era,Alahmadi S.,2025-01-01,,36-42,10.1109/ICVARS66454.2025.11198745,SCOPUS_ID:105022241549
289,AI-Driven Real-Time Driver Drowsiness Detection for Safer and Sustainable Transportation,Jagadeesh M.,2025-01-01,,,10.1109/ICCDS64403.2025.11209715,SCOPUS_ID:105023854571
290,Attention Monitoring Using Eye Gaze with a Hybrid Ensemble Learning Approach,Bidwe R.,2025-01-01,32,408-425,10.52783/cana.v32.1756,SCOPUS_ID:85209179766
291,Multi-Fatigue Indicator Detection for Drivers Using FaceMesh,Jiao X.,2025-01-01,,396-399,10.1109/ICECAI66283.2025.11171211,SCOPUS_ID:105018803648
292,Accident Avoidance System using Drowsiness and Pothole Detection,Patil A.,2025-01-01,,,10.1109/GINOTECH63460.2025.11077094,SCOPUS_ID:105013617619
293,Improved Detection and Recognition of Moroccan License Plates Using Convolutional Neural Networks and Attention Mechanisms,Fadili A.,2025-01-01,1403 LNNS,378-387,10.1007/978-3-031-91337-2_36,SCOPUS_ID:105008669531
294,Endangered Alert: A Field-Validated Self-Training Scheme for Detecting and Protecting Threatened Wildlife on Roads and Roadsides,Li K.,2025-01-01,10,10706-10713,10.1109/LRA.2025.3604697,SCOPUS_ID:105015329816
295,BatchMDS: A Time-efficient Misbehavior Detection System in Internet of Vehicles,Chen X.,2025-01-01,,,10.1109/JIOT.2025.3626717,SCOPUS_ID:105020698462
296,Behavior recognition in non-motorized traffic using deep embedded contrastive clustering from GPS trajectories,Xu H.,2025-01-01,13,,10.1080/21680566.2025.2556746,SCOPUS_ID:105019564265
297,Research and application of driver DMS detection based on improved YOLOv5 algorithm,Zhou Y.,2025-01-01,13696,,10.1117/12.3069275,SCOPUS_ID:105015040523
298,Automatic detection of triples rider violations using an optimized mask R-CNN framework,Saravanan M.,2025-01-01,13,,10.1080/21642583.2025.2546829,SCOPUS_ID:105013679782
299,Modern Approaches for Improving the Accuracy of Radar-Camera Sensors in Advanced Driver Assistance Systems,Wassouf Y.,2025-01-01,,,10.1109/REEPE63962.2025.10971005,SCOPUS_ID:105005827138
300,Pipeline for Real-Time Drowsiness Detection Using Pre-Trained CNN Model,Hasan S.,2025-01-01,,,10.1109/QPAIN66474.2025.11172132,SCOPUS_ID:105019061318
301,Innovative Approaches in Road Surface Classification: Evaluating CNN and KNN Models,Jagadish S.,2025-01-01,,,10.1109/IATMSI64286.2025.10985182,SCOPUS_ID:105007414186
302,Innovative Solutions in Breath Alcohol Measurement for Improving Road Safety,Pramkeaw P.,2025-01-01,,,10.1109/ICCI64209.2025.10987279,SCOPUS_ID:105006582224
303,An EEG-based analysis of the effects of different music genres on driving stress,Li Y.,2025-01-01,19,,10.3389/fnhum.2025.1560920,SCOPUS_ID:105001493768
304,Adaptive Headlight Control for Automotive System Based on Curvature Detection Technique,Dariyagol M.B.,2025-01-01,,794-799,10.1109/ISPCC66872.2025.11039542,SCOPUS_ID:105010198885
305,QCACNN: A Quantum Convolutional Neural Network Algorithm for Traffic Sign Recognition in Carbon-Intelligent Electric Vehicles,Qu Z.,2025-01-01,12,34708-34719,10.1109/JIOT.2025.3553897,SCOPUS_ID:105001108391
306,Driver Behavior Classification: A Novel Approach Using Auto-Encoders and Motif Extraction,Gamal R.,2025-01-01,13,2000-2010,10.19139/soic-2310-5070-2190,SCOPUS_ID:105007303231
307,Integrating Attention Mechanisms and ResNet-50 For Enhanced Driver Sleepiness Detection,Huang Z.,2025-01-01,49,135-144,10.31449/inf.v49i15.7977,SCOPUS_ID:105000067083
308,Machine Vision-Based Driver Distraction Detection and Recognition,Xie X.,2025-01-01,,727-730,10.1109/ICSI64877.2025.11009365,SCOPUS_ID:105010026957
309,Real-Time Detection of Mixed-Critical Events Using Vision-Language Models,Sadhwani S.,2025-01-01,13,181363-181384,10.1109/ACCESS.2025.3622638,SCOPUS_ID:105019586875
310,"19th International Conference on Mathematical Modeling and Simulation of Systems, MODS 2024",,2025-01-01,1391 LNNS,,,SCOPUS_ID:105004657692
311,Enhanced Water Puddle Segmentation and Detection Using DCU-Net,Chang J.Y.,2025-01-01,12,663-672,10.1109/JIOT.2024.3466390,SCOPUS_ID:86000387150
312,IMPROVING SAFETY AT SHARP CURVES: A DYNAMIC STRATEGY FOR MIXED TRAFFIC CONDITIONS,Ramachandran A.P.,2025-01-01,32,01-11,10.55766/sujst6337,SCOPUS_ID:105013495897
313,A New Edge Computing Method Based on Deep Learning in Intelligent Transportation System,Wang Y.,2025-01-01,74,2210-2219,10.1109/TVT.2024.3408163,SCOPUS_ID:85201625495
314,Tire Pressure Monitoring System Using Feature Fusion and Family of Lazy Classifiers,Pandey A.,2025-01-01,7,,10.1002/eng2.13057,SCOPUS_ID:85210386339
315,"Detection, Identification, and Mitigation of False Data Injection Attacks in Vehicle Platooning",Ahmed N.,2025-01-01,74,1296-1309,10.1109/TVT.2024.3456080,SCOPUS_ID:85204215545
316,Benchmarking the MQ-3 Gas Sensor for Alcohol Impairment Detection: Insights from a Driving Simulator Study,Gobel J.P.,2025-01-01,,77-84,10.1109/ELMAR66948.2025.11194001,SCOPUS_ID:105020794369
317,An Effective Netb0-CNN Transfer Learning Model for Traffic Sign Recognition and Safety,Mubeen S.,2025-01-01,1229 LNNS,300-308,10.1007/978-3-031-78940-3_31,SCOPUS_ID:105008423817
318,Intelligent Road Condition Monitoring and Analysis for Safer Highways,Mohamed Iqbal M.,2025-01-01,,,10.1109/ICE63309.2025.10984065,SCOPUS_ID:105008488907
319,Detection and warning of pedestrians in dangerous areas using YOLOv8 and bytetrack Multi-Target tracking technology,Lin S.,2025-01-01,13575,,10.1117/12.3062538,SCOPUS_ID:105005069301
320,Refined Mixing Strategy for Driver Safety Assistance through Predictive Pedestrian Trajectory Modeling,Chang J.T.,2025-01-01,,757-758,10.1109/ICCE-Taiwan66881.2025.11207823,SCOPUS_ID:105022406579
321,Autonomous Vehicle Collision Avoidance Path Planning and F-MPC Tracking Control,Zheng R.,2025-01-01,,,10.1007/s40815-025-02020-1,SCOPUS_ID:105004465798
322,Reputation Evaluation Scheme Based on PUF and Blockchain With Channel Congestion Mitigation in the Internet of Vehicles,Feng X.,2025-01-01,12,17487-17498,10.1109/JIOT.2025.3538984,SCOPUS_ID:85217503862
323,Real-Time Driver Drowsiness Detection for Safe Driving,Naghul Adhithya V.,2025-01-01,1430 LNEE,85-97,10.1007/978-981-96-7249-3_7,SCOPUS_ID:105021402033
324,Approximate Analytical Model Evaluating Digital Systems Compliance with Automotive Standards,Goudet E.,2025-01-01,,,10.1109/LATS65346.2025.10963951,SCOPUS_ID:105004728834
325,EEG-Based Driver Fatigue Detection with Frequency-Spatial Attention and Mamba2 Temporal Modeling,Zhang H.,2025-01-01,,2463-2469,10.1109/ICAACE65325.2025.11019791,SCOPUS_ID:105009073647
326,Research On The Road Collapse Detection Method Of Distributed Optical Fiber Sensing Technology,Tie R.,2025-01-01,13654,,10.1117/12.3058717,SCOPUS_ID:105007644641
327,CAMSI: Context-Aware Multi-Source Infrastructure-based Trust Model for Cooperative ITSs,Abidi R.,2025-01-01,270,3261-3270,10.1016/j.procs.2025.09.451,SCOPUS_ID:105024070470
328,An Efficient Driver Drowsiness Detection Approach Using Various Combinations of Physiological Signals,Benmoussa H.,2025-01-01,,,10.1109/EEITE65381.2025.11166109,SCOPUS_ID:105018211797
329,Virtual Reality in Crisis: How Perceived Risk and Warning Accuracy Shape Behavior in Landslide Scenarios,Mehra A.,2025-01-01,,687-694,10.1109/VRW66409.2025.00140,SCOPUS_ID:105005159915
330,Evaluating Economic Benefits of AI-Powered Crash Prevention Technologies,Surya S.,2025-01-01,,237-250,10.4018/979-8-3373-0442-7.ch016,SCOPUS_ID:105006532796
331,Enhanced Driver Profiling Through Clustering of Naturalistic Driving Data for Risk Evaluation and Insights,Hermia J.J.,2025-01-01,,914-920,10.1109/NETCRYPT65877.2025.11102719,SCOPUS_ID:105015406140
332,Efficient Pothole Detection in Video Sequences Using YOLOv4 with Cosine Similarity: A Road Safety Solution,Kumar A.,2025-01-01,,,10.1109/IITCEE64140.2025.10915232,SCOPUS_ID:105001556417
333,Pavement Distress Detection Model Based on Improved YOLOv10-CSS,Jia Y.,2025-01-01,,232-236,10.1109/ICSIP65915.2025.11171601,SCOPUS_ID:105019495354
334,Geographic Routing and Optimization in VANET using Secure Position Placements,Ahamed V.M.N.,2025-01-01,,763-769,10.1109/CCICT65753.2025.00121,SCOPUS_ID:105013465481
335,A review of different strategies for vehicle collision avoidance,Saloni ,2025-01-01,10,299-324,10.1504/IJVICS.2025.147512,SCOPUS_ID:105011247453
336,Stacking Ensemble Approach for Pothole Detection Using Machine Intelligence,Sundarrajan S.,2025-01-01,435 SIST,203-215,10.1007/978-981-96-2182-8_16,SCOPUS_ID:105011349069
337,Unsigned Road Incidents Detection Using Improved RESNET From Driver-View Images,Li C.,2025-01-01,6,1203-1216,10.1109/TAI.2024.3515938,SCOPUS_ID:85212338732
338,Towards Safer and Greener Roads: A Hybrid Eco-safe Driving Assessment Using Fuzzy Logic and Machine Learning Algorithms,Çeven S.,2025-01-01,,,10.1007/s40815-025-02119-5,SCOPUS_ID:105023566379
339,Potential pavement crack target and focus segmentation method using distraction mining strategy,AL-Soswa M.,2025-01-01,26,,10.1080/10298436.2025.2518488,SCOPUS_ID:105011412936
340,Plausible Vehicle Trajectory Augmentation With Hybrid Machine Learning,Park J.,2025-01-01,13,93033-93045,10.1109/ACCESS.2025.3573191,SCOPUS_ID:105005984955
341,Optimizing Traffic Sign Detection using Neural Networks based CNN Classification,Jenifer A.M.,2025-01-01,,1517-1522,10.1109/ICEARS64219.2025.10941298,SCOPUS_ID:105002722144
342,Robust lane detection algorithm with dynamic thresholding and adaptive confident road region estimation techniques for lane centering assist systems,Rajesh R.,2025-01-01,,,10.1007/s41315-025-00445-3,SCOPUS_ID:105002068653
343,Traffic Sign Recognition Using Lightweight Subnetworks of Deep CNNs with Transfer Learning,Masud R.,2025-01-01,,,10.1109/ACDSA65407.2025.11166524,SCOPUS_ID:105018471138
344,Impact of Deep Learning on VANET Security: An Analysis,Mana S.C.,2025-01-01,1207,65-84,10.1007/978-981-96-5190-0_4,SCOPUS_ID:105009209195
345,Research on traffic sign recognition based on YOLOV8,Zhang G.,2025-01-01,13688,,10.1117/12.3075591,SCOPUS_ID:105013069699
346,Adaptive Quantum and Graph-Attentive Security Framework for DoS Attack Mitigation in VANETs,Anjum A.,2025-01-01,,1665-1671,10.1109/ICMLAS64557.2025.10969038,SCOPUS_ID:105004812061
347,A YOLO-based network with dynamic feature pyramid for multi-scale bridge surface defect detection,Liu L.,2025-01-01,,,10.1016/j.ijtst.2025.01.004,SCOPUS_ID:85217112717
348,Collision causal discovery and real-time prediction of freeway tunnels: A novel dual-task approach,Jin J.,2025-01-01,155,,10.1016/j.tust.2024.106216,SCOPUS_ID:85209086766
349,Advancing Road Traffic Safety Through Stochastic Modeling: An Innovative Assessment of Emergency Road Rescue Systems With the mn Hypercube Queuing Model,Gu Y.,2025-01-01,2025,,10.1155/atr/8145358,SCOPUS_ID:105001047346
350,Mitigating Road Accidents through Driver Drowsiness Detection using Facial Landmarks,Andhika C.M.,2025-01-01,,1184-1189,10.1109/ICoDSA67155.2025.11157105,SCOPUS_ID:105018098467
351,Multimodal Learning for Traffic Risk Prediction: Combining Aerial Imagery With Contextual Data,Tian H.,2025-01-01,6,758-767,10.1109/OJITS.2025.3574866,SCOPUS_ID:105007881563
352,Optimization and Improvement of Manhole Cover Status Detection Model for Mobile Road Maintenance Vehicle Based on YOLOv8,Ji Y.,2025-01-01,,101-105,10.1109/ISCTT66403.2025.11137995,SCOPUS_ID:105016778694
353,A Multicomponent Cross-Integration Network for Traffic Sign Detection in Complex Conditions,Luo X.,2025-01-01,12,28689-28701,10.1109/JIOT.2025.3566691,SCOPUS_ID:105004308726
354,A Real-Time Development of an Internet of Things (IoT) based Smart Helmet to Identify Road Accidents using Smart Sensors Association,Bharathi P.S.,2025-01-01,,532-538,10.1109/ICEARS64219.2025.10940739,SCOPUS_ID:105002727761
355,Driver Behavior Recognition in Complex Driving Scenarios via Multicollinear Fusion Network With Optimizations,Deng W.,2025-01-01,25,13300-13315,10.1109/JSEN.2025.3541769,SCOPUS_ID:105003011132
356,Experimental study on visual recognition characteristics of traffic signs on mountainous roads by novice drivers,Meng Y.W.,2025-01-01,65,69-86,10.53136/97912218174925,SCOPUS_ID:86000358076
357,Anger Expression Recognition using Raspberry Pi,Ong J.X.,2025-01-01,,,10.1109/ICoICT66265.2025.11192869,SCOPUS_ID:105020936424
358,A Hybrid Approach for Pavement Crack Detection Using Mask R-CNN and Vision Transformer Model,Alshawabkeh S.,2025-01-01,82,561-577,10.32604/cmc.2024.057213,SCOPUS_ID:85214382123
359,Advanced Crash-Weighting Techniques for Forecasting the Future Economic Impact of Collisions,Cabe R.,2025-01-01,,,10.1177/03611981251362153,SCOPUS_ID:105023526405
360,SHAP-based interpretation of holistic traffic risk causation patterns using high-resolution trajectory data and risk field theory,Li B.,2025-01-01,,,10.1080/15389588.2025.2582693,SCOPUS_ID:105023303578
361,Hybrid Approach for Early Road Defect Detection: Integrating Edge Detection with Attention-Enhanced MobileNetV3 for Superior Classification,Oulahyane A.,2025-01-01,16,843-848,10.14569/IJACSA.2025.0160484,SCOPUS_ID:105004047643
362,Selective State-Focused Graph Attention Networks for Multihorizon Traffic Forecasting,Vashistha S.,2025-01-01,,,10.1109/TCSS.2025.3605930,SCOPUS_ID:105020067760
363,DSDA-IRNet: Inverted Residual Network-Based IIoT Authentication With Double-Parameter Smoothing Data Augmentation Algorithm,Qiu X.,2025-01-01,12,48597-48609,10.1109/JIOT.2025.3606003,SCOPUS_ID:105015315561
364,Identification of Potholes and Speed Bumps Using SSD and YOLO,Chandak P.,2025-01-01,1172 LNNS,1-20,10.1007/978-981-97-8631-2_1,SCOPUS_ID:86000465250
365,Design of driver DMS algorithm based on human posture prediction,Deng B.,2025-01-01,13780,,10.1117/12.3072357,SCOPUS_ID:105014926575
366,An Intelligent Sensor Fusion Object Detection System with LiDAR and Camera,Eadara S.B.,2025-01-01,,,10.1109/ACDSA65407.2025.11166558,SCOPUS_ID:105018458719
367,Leveraging Vision Transformer-MLP Framework for High-Precision Driver Drowsiness Image Categorization,Ahmad N.,2025-01-01,,,10.1109/GCON65540.2025.11173333,SCOPUS_ID:105018741513
368,TEM-UNet: A Transformer-Embedded Multiscale Framework for Crack Segmentation,Tian Y.,2025-01-01,1432 LNEE,214-230,10.1007/978-981-96-7441-1_21,SCOPUS_ID:105012024480
369,LiCam: A Synergistic Approach for Pothole Detection,Navalgund A.,2025-01-01,,913-918,10.1109/ISPCC66872.2025.11039557,SCOPUS_ID:105010185190
370,A Comprehensive Survey on Basic Safety Message Attacks and Their Detection,Mohamed A.,2025-01-01,614 LNICST,110-130,10.1007/978-3-031-89360-5_7,SCOPUS_ID:105007227590
371,Evaluating Redundancy Mitigation in Vulnerable Road User Awareness Messages for Bicycles,Ostendorf N.,2025-01-01,,,10.1109/VTC2025-Spring65109.2025.11174713,SCOPUS_ID:105019055354
372,An Improved YOLOv8 Based Smart Road Stud Detection Method,Mao G.,2025-01-01,,,10.1109/WCNC61545.2025.10978697,SCOPUS_ID:105006449886
373,Foggy day target image detection based on Radon transform and feature space decision,Li D.,2025-01-01,,,10.1080/15472450.2025.2478467,SCOPUS_ID:105000900739
374,Enhancing Driver Emotion Recognition Through Deep Ensemble Classification,Zaman F.,2025-01-01,8,,10.26599/JICV.2025.9210055,SCOPUS_ID:105011039251
375,Unsupervised Hybrid VAE-Based Anomaly Detection for Vehicle Onboard LiDAR Sensors,Sboui N.,2025-01-01,13,81835-81847,10.1109/ACCESS.2025.3568395,SCOPUS_ID:105004932909
376,"Research on Pedestrian Trajectory Prediction Based on YOLOv11, DeepSORT and Kalman Filter",Si J.,2025-01-01,,239-243,10.1109/PRML66062.2025.11159729,SCOPUS_ID:105017955850
377,Integrated Recognition Approach and Fining System Towards Detection and Tracking of Traffic Violating Multiple Vehicles using Pairing Net and Light Weight Deep Sort Fast YOLO Rec Architectures,Mugesh R.,2025-01-01,,1523-1529,10.1109/ICICCS65191.2025.10985629,SCOPUS_ID:105007545946
378,Road Pothole Detection Using Convolutional Neural Networks and an Enhanced Whale Optimization Algorithm,Tanwar N.,2025-01-01,1269 LNNS,615-629,10.1007/978-981-96-4319-6_44,SCOPUS_ID:105019521903
379,Enhanced Mask2Former with Multi-Scale and High-Resolution for Concrete Bridge Crack Semantic Segmentation,Wang D.,2025-01-01,26,14942-14952,10.1109/TITS.2025.3578810,SCOPUS_ID:105009282823
380,Advanced Internet of Things (IoT)-Based Intelligent Heavy Transport Vehicles (HTV) Monitoring System to Enhance Passenger Safety,Alqarni Z.A.,2025-01-01,19,,10.2174/0123520965368197250218075938,SCOPUS_ID:105001821835
381,Real-World Applications: Transforming Industries with Computer Vision,Rathod S.B.,2025-01-01,,269-298,10.1002/9781394272624.ch13,SCOPUS_ID:105023736803
382,Advancing Urban Traffic Monitoring in Smart Cities: A Field Experiment with UAV-Based System for Transport Planning and Intelligent Traffic Management,Caruso A.,2025-01-01,,,10.1109/ICNS65417.2025.10976747,SCOPUS_ID:105005193510
383,HiFi-CaNet: A High-Level-Feature-Guided Cascade Network for Lane Detection,Liao L.,2025-01-01,,,10.1177/03611981251334618,SCOPUS_ID:105008061477
384,DUI Detection from Gait using a Multichannel 1DCNN-Attention-BiLSTM Framework,Uche S.C.,2025-01-01,,,10.1109/ACCESS.2025.3636473,SCOPUS_ID:105023466157
385,Advanced Real-Time Drowsiness and Distraction Detection Leveraging CMOS-IR and SoC Sensor Integration,Xu A.,2025-01-01,,,10.1109/ICMI65310.2025.11139843,SCOPUS_ID:105016994478
386,Proactive Detection of Alcohol Impairment: Leveraging Artificial Intelligence for Enhanced Traffic Safety,Swilley R.,2025-01-01,,,10.1109/ICMI65310.2025.11141327,SCOPUS_ID:105016995035
387,Fuzzy-based driver monitoring system to assess dangerous driving on roads,Zargari S.A.,2025-01-01,,,10.1080/15389588.2025.2539923,SCOPUS_ID:105013789553
388,Secure Vehicle-to-Vehicle Communication using Routing Protocol based on Trust Authentication Secure Sugeno Fuzzy Inference System Scheme,K.N A.,2025-01-01,19,,10.2174/0118722121269253240214075231,SCOPUS_ID:105004745422
389,Prevalence of high-risk behaviors among commercial motor vehicle drivers measured using artificial intelligence for naturalistic data collection,Moran R.J.,2025-01-01,26,S57-S66,10.1080/15389588.2025.2516711,SCOPUS_ID:105009731047
390,Investigating maritime traffic routes: integrating AIS data and topographic statistics,Yim J.,2025-01-01,52,590-608,10.1080/03088839.2024.2428646,SCOPUS_ID:85210501680
391,An Efficient and Cost-Effective Vehicle Detection and Tracking System for Collision Avoidance in Foggy Weather,Raza N.,2025-01-01,13,126525-126556,10.1109/ACCESS.2025.3588376,SCOPUS_ID:105010747419
392,Fixed frequency range empirical wavelet transform based acoustic and entropy features for speech emotion recognition,Mishra S.P.,2025-01-01,166,,10.1016/j.specom.2024.103148,SCOPUS_ID:85209083862
393,Longitudinal Force Estimation in Intelligent Tires Using Key Features and Tread Dynamics Validation,Ishii K.,2025-01-01,,,10.1109/TIV.2025.3620769,SCOPUS_ID:105019752696
394,Analysis of Traffic Conflicts at Roundabout Entrances and Exits – A Machine Learning Approach for Enhanced Safety,Duan Y.,2025-01-01,37,947-962,10.7307/ptt.v37i4.769,SCOPUS_ID:105011497158
395,Predicting pedestrian-vehicle interaction severity at unsignalized intersections,Muduli K.,2025-01-01,26,252-261,10.1080/15389588.2024.2404713,SCOPUS_ID:85206590607
396,Analysis of risk factors for DUI and DWI crashes considering the built environment,Qin W.,2025-01-01,32,474-488,10.1080/17457300.2025.2541659,SCOPUS_ID:105012564011
397,A comparison of machine learning classifiers in predicting safety for a multi-component dynamic system representation of an autonomous vessel,Sulkowski B.,2025-01-01,154,,10.1016/j.apor.2024.104368,SCOPUS_ID:85211967297
398,Analysis of risk factors and their predictive efficacy for postoperative gastrointestinal dysfunction in patients with severe traumatic brain injury,Yang C.,2025-01-01,16,,10.3389/fneur.2025.1614833,SCOPUS_ID:105017604734
399,Longitudinal characterization of electroencephalography features in consciousness recovery following severe traumatic brain injury: a case series study in male patients,De Koninck B.P.,2025-01-01,2025,,10.1093/nc/niaf028,SCOPUS_ID:105016523014
400,Towards optimized biopsy use in vertebral compression fractures: integrating risk assessment for better clinical decision-making,Zhu Y.,2025-01-01,49,203-209,10.1007/s00264-024-06361-8,SCOPUS_ID:85208045880
401,Establishment and Application of Passenger Flow Safety Management Evaluation Model with Entropy Weight and TOPSIS for Metro Stations,Yu H.,2024-12-20,36,1147-1159,10.7307/ptt.v36i6.765,SCOPUS_ID:85213528332
402,Cross-modal feedback of tactile and auditory stimuli for cyclists in noisy environments,Uemura R.,2024-12-16,380,,10.1016/j.sna.2024.116031,SCOPUS_ID:85208189718
403,Enhancing Traffic Accident Severity Prediction Using ResNet and SHAP for Interpretability,Benfaress I.,2024-12-01,5,2568-2585,10.3390/ai5040124,SCOPUS_ID:85213483635
404,Artificial intelligence abnormal driving behavior detection for mitigating traffic accidents,Takefuji Y.,2024-12-01,198,,10.1016/j.cie.2024.110667,SCOPUS_ID:85207691121
405,Enhancing driver attention and road safety through EEG-informed deep reinforcement learning and soft computing,Yousaf M.,2024-12-01,167,,10.1016/j.asoc.2024.112320,SCOPUS_ID:85206653212
406,Internet of things assisted deep learning enabled driver drowsiness monitoring and alert system using CNN-LSTM framework,Soman S.P.,2024-12-01,6,,10.1088/2631-8695/ad937b,SCOPUS_ID:85213310381
407,IoT-Fog-based framework to prevent vehicle–road accidents caused by self-visual distracted drivers,Saini M.,2024-12-01,83,90133-90151,10.1007/s11042-024-19050-w,SCOPUS_ID:85189430810
408,TrajectoFormer: Transformer-Based Trajectory Prediction of Autonomous Vehicles with Spatio-temporal Neighborhood Considerations,Amin F.,2024-12-01,17,,10.1007/s44196-024-00410-1,SCOPUS_ID:85189754503
409,"Predictive models for road traffic sign: Retroreflectivity status, retroreflectivity coefficient, and lifespan",Saleh R.,2024-12-01,16,276-291,10.1016/j.ijtst.2024.02.008,SCOPUS_ID:85186242464
410,Auto-GeRo: An IOT based Geo Spatial Model for Real-Time Road Condition Detection,Singh A.K.,2024-12-01,5,,10.1007/s42979-024-03362-7,SCOPUS_ID:85208143833
411,An artificial intelligence multitier system with lightweight classifier for automated helmetless biker detection,Fahad N.M.,2024-12-01,13,,10.1016/j.dajour.2024.100526,SCOPUS_ID:85210117797
564,An Enhanced Traffic Sign Recognition Approach Based on Federated Learning,Shahria M.,2024-01-01,,3432-3437,10.1109/ICCIT64611.2024.11021907,SCOPUS_ID:105009088638
412,A hybrid approach for modeling bicycle crash frequencies: Integrating random forest based SHAP model with random parameter negative binomial regression model,Ding H.,2024-12-01,208,,10.1016/j.aap.2024.107778,SCOPUS_ID:85203659380
413,Optimization of autonomous vehicle control system reliability on a commercial scale through LIF dombi methodologies,Alolaiyan H.,2024-12-01,14,,10.1038/s41598-024-77586-1,SCOPUS_ID:85208163025
414,Research on the application of augmented reality fusion projection practical training platform in car accident rescue scenario simulation teaching for undergraduate nursing students,Gu C.,2024-11-15,21,1334-1339,10.3761/j.issn.1672-9234.2024.11.010,SCOPUS_ID:85210965908
415,Approach angle estimation method for ships based on deep learning,Lan J.,2024-11-15,312,,10.1016/j.oceaneng.2024.119112,SCOPUS_ID:85202576108
416,A unified particle method for fluid simulation in ship fire scenario,Tao R.,2024-11-15,312,,10.1016/j.oceaneng.2024.119266,SCOPUS_ID:85204543525
417,IWF-TextRank Keyword Extraction Algorithm Modelling,Zhang L.,2024-11-01,14,,10.3390/app142210657,SCOPUS_ID:85210444340
418,Pothole detection in adverse weather: leveraging synthetic images and attention-based object detection methods,Jakubec M.,2024-11-01,83,86955-86982,10.1007/s11042-024-19723-6,SCOPUS_ID:85197473736
419,A contact force calculation approach for collision analysis with zero or non-zero initial relative velocity,Shen Y.,2024-11-01,112,19795-19808,10.1007/s11071-024-10065-4,SCOPUS_ID:85200131712
420,A Driver Safety System Using Raspberry Pi and Computer Vision,Ganesh K.,2024-10-17,,,10.4271/2024-28-0030,SCOPUS_ID:85213397966
421,Combining Lightweight and Multiscale Fusion for Traffic Sign Detection Algorithm,Lan H.,2024-10-15,50,381-392,10.19678/j.issn.1000-3428.0068269,SCOPUS_ID:85210233109
422,A novel ship trajectory reconstruction approach based on low-rank tensor completion,Wu H.,2024-10-15,310,,10.1016/j.oceaneng.2024.118724,SCOPUS_ID:85198596370
423,Investigation on lightweight identification method for pavement cracks,Meng A.,2024-10-11,447,,10.1016/j.conbuildmat.2024.138017,SCOPUS_ID:85202848305
424,Driver distraction and fatigue detection in images using ME-YOLOv8 algorithm,Debsi A.,2024-10-01,18,1910-1930,10.1049/itr2.12560,SCOPUS_ID:85202925740
425,Customized convolutional neural networks for Moroccan traffic signs classification,Khalloufi F.E.,2024-10-01,36,469-476,10.11591/ijeecs.v36.i1.pp469-476,SCOPUS_ID:85199919635
426,Multimodal Dataset Construction and Validation for Driving-Related Anger: A Wearable Physiological Conduction and Vehicle Driving Data Approach,Sun L.,2024-10-01,13,,10.3390/electronics13193904,SCOPUS_ID:85206575207
