id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
392,Analysing the effectiveness of unsignalized crossing infrastructure in improving pedestrian safety using multiple data-driven approaches,Liu S.,2025-07-01,49,271-279,10.1016/j.iatssr.2025.06.002,SCOPUS_ID:105008504282
393,Stack overflow vulnerability detection based on BiLSTM-attention KAN deep learning model,Zhai J.,2025-07-01,81,,10.1007/s11227-025-07605-z,SCOPUS_ID:105010031425
394,Enhancing signalized intersection safety by applying High Friction Surface Treatment (HFST),Lyu H.,2025-07-01,66,145-156,10.53136/979122181935910,SCOPUS_ID:105007042970
395,Spatiotemporal graph learning driven by multivariate KAN for urban road network traffic prediction,Zhang A.,2025-07-01,81,,10.1007/s11227-025-07671-3,SCOPUS_ID:105012028273
396,A GIS-Based Safe System Approach for Risk Assessment in the Transportation of Dangerous Goods: A Case Study in Italian Regions,Tomasoni A.M.,2025-07-01,13,,10.3390/systems13070580,SCOPUS_ID:105011764033
397,Word recognition during movement under simulated weather conditions,Rocabado F.,2025-07-01,20,,10.1371/journal.pone.0326945,SCOPUS_ID:105010089463
398,Model for Evaluating the Effectiveness of Practical Training with the Use of a High-End Driving Simulator,Pełka M.,2025-07-01,15,,10.3390/app15148083,SCOPUS_ID:105011760029
541,Two-camera vision technique for measuring pothole area and depth,Park S.S.,2025-04-15,247,,10.1016/j.measurement.2025.116809,SCOPUS_ID:85215825605
399,Cyclist crash severity modeling: A hybrid approach of XGBoost-SHAP and random parameters logit with heterogeneity in means and variances,Scarano A.,2025-07-01,93,373-398,10.1016/j.jsr.2025.04.003,SCOPUS_ID:105004258992
400,A novel technological approach to preventing distracted driving,Bishop H.J.,2025-07-01,93,24-30,10.1016/j.jsr.2025.02.003,SCOPUS_ID:85217736013
401,Efficient instance segmentation framework for UAV-based pavement distress detection,Zhou J.,2025-07-01,175,,10.1016/j.autcon.2025.106195,SCOPUS_ID:105002888447
402,"Predicting errors in accident hotspots and investigating satiotemporal, weather, and behavioral factors using interpretable machine learning: An analysis of telematics big data",Golestani A.,2025-07-01,20,,10.1371/journal.pone.0326483,SCOPUS_ID:105010353945
403,LFGNet: Low-level feature-guided network for drivers’ calling behavior detection,Li H.,2025-07-01,125,,10.1016/j.compeleceng.2025.110401,SCOPUS_ID:105005414175
404,Machine Learning-Based Highway Pavement Performance Prediction in Xinjiang,Yang Q.,2025-07-01,10,,10.3390/infrastructures10070189,SCOPUS_ID:105011617937
405,A Novel Bayesian Optimized-Combined Kernel & Tree Boost Approach for Road Traffic Crash Severity Analysis,Aziz K.,2025-07-01,23,1483-1501,10.1007/s40999-025-01108-x,SCOPUS_ID:105002773937
406,Real-time traffic signal adjustment using YOLOv8 for improved integration of emergency vehicles in smart traffic systems,Omari Alaoui A.,2025-07-01,19,,10.1007/s11760-025-04210-8,SCOPUS_ID:105004743684
407,An Impact Assessment of Speed Humps’ Geometric Characteristics and Spacing on Vehicle Speed: An Overview,Alshabibi N.M.,2025-07-01,10,,10.3390/infrastructures10070190,SCOPUS_ID:105011691303
408,Improving children's traffic safety from a safety literacy perspective: A randomized trial,Wang H.,2025-07-01,93,255-265,10.1016/j.jsr.2025.02.027,SCOPUS_ID:85219501438
409,Decision-making research on overtaking behavior of connected and automated vehicles based on dynamic non-cooperative game,Wang Q.M.,2025-07-01,40,2300-2312,10.13195/j.kzyjc.2024.1514,SCOPUS_ID:105007309610
410,Analysis of Cascading Failures and Recovery in Freeway Network Under the Impact of Incidents,Zhang X.,2025-07-01,15,,10.3390/app15137276,SCOPUS_ID:105010479121
411,Quantifying the effect of road design on urban road driving speed,van Eggermond M.A.B.,2025-07-01,112,148-169,10.1016/j.trf.2025.04.005,SCOPUS_ID:105002489353
412,ArticuBEVSeg: Road Semantic Understanding and its Application in Bird’s Eye View From Panoramic Vision System of Long Combination Vehicles,Liu W.,2025-07-01,10,6864-6871,10.1109/LRA.2025.3573170,SCOPUS_ID:105005993839
413,Clinical analysis of veno-venous extracorporeal membrane oxygenation rescue in four cases of severe pulmonary contusion in children,Guo Z.,2025-07-01,37,676-679,10.3760/cma.j.cn121430-20250428-00405,SCOPUS_ID:105017416248
414,Evaluating crash risk factors of farm equipment vehicles on county and non-county roads using interpretable tabular deep learning (TabNet),Islam M.M.,2025-07-01,217,,10.1016/j.aap.2025.108048,SCOPUS_ID:105002841246
415,Research on Road Damage Detection Algorithms for Intelligent Inspection Robots,Tian H.,2025-07-01,14,,10.3390/electronics14142762,SCOPUS_ID:105011621027
416,Relationship Between Bruxism and Obstructive Sleep Apnea: A Systematic Review of the Literature,Doblado N.G.,2025-07-01,14,,10.3390/jcm14145013,SCOPUS_ID:105011525483
417,Optimizing Car Collision Detection Using Large Dashcam-Based Datasets: A Comparative Study of Pre-Trained Models and Hyperparameter Configurations,Shahid M.,2025-07-01,15,,10.3390/app15137001,SCOPUS_ID:105010478280
418,Safety Evaluation of Highways with Sharp Curves in Highland Mountainous Areas Using an Enhanced Stacking and Low-Cost Dataset Production Method,Gong X.,2025-07-01,17,,10.3390/su17135857,SCOPUS_ID:105010294514
419,Double anatomical plate assisted reconstruction of a stable triangle for the treatment of chronic AO/OTA type C3 fractures of the distal humerus,Li S.,2025-07-01,45,856-863,10.3760/cma.j.cn121113-20250123-00076,SCOPUS_ID:105016703349
420,A before-after safety evaluation of wide centerline treatment considering the simultaneous changes in lane width and sealed shoulder width,Lian Y.,2025-07-01,217,,10.1016/j.aap.2025.108049,SCOPUS_ID:105002829512
421,Personalized trajectory inference framework integrating driving behavior recognition and temporal dependency learning,Yang J.,2025-07-01,20,,10.1371/journal.pone.0326937,SCOPUS_ID:105010099006
422,Investigating the impact of safety warning system on road user behaviors using vision-based tracking algorithm,Kwon J.H.,2025-07-01,93,241-254,10.1016/j.jsr.2025.02.022,SCOPUS_ID:85219143896
423,No safety zone for old man: Developing an explainable safety index for selecting elderly pedestrian safety zone,Roh G.,2025-07-01,187,,10.1016/j.ssci.2025.106843,SCOPUS_ID:105000463018
424,Design and Validation of an Active Headrest System with Integrated Sensing in Rear-End Crash Scenarios,Radu A.I.,2025-07-01,25,,10.3390/s25144291,SCOPUS_ID:105011876273
425,Does connected vehicle information reduce beyond-visual-range crash risk in foggy freeway conditions? A study based on extreme value theory,Ren W.,2025-07-01,217,,10.1016/j.aap.2025.108060,SCOPUS_ID:105003207047
426,Analyzing wildfire evacuation dynamics with agent-based modeling in damaged road networks,Ma F.,2025-07-01,187,,10.1016/j.ssci.2025.106835,SCOPUS_ID:85219501631
427,REViVe: Development of a reactive environmental vigilance in-vehicle system to mitigate drowsiness-induced inattention during automated driving,Lim C.,2025-07-01,217,,10.1016/j.aap.2025.108045,SCOPUS_ID:105002762546
428,Quantify relationships between bike network connectivity and bike safety: A comparative analysis of connectivity metrics conducted in two California cities,Chen J.,2025-07-01,119,,10.1016/j.compenvurbsys.2025.102271,SCOPUS_ID:86000651110
429,The effects of skill-based health education—A randomised-controlled intervention in primary schools in rural Bangladesh,Omura M.,2025-07-01,20,,10.1371/journal.pone.0327325,SCOPUS_ID:105010317045
430,Can AV crash datasets provide more insight if missing information is supplemented? Employing Generative Adversarial Imputation Networks to Tackle Data Quality Issues,Ding H.,2025-07-01,176,,10.1016/j.trc.2025.105154,SCOPUS_ID:105005165573
431,Comparison of out-of-hospital mortality following injury in Canadian provinces and territories: a historical cohort study,Lapierre A.,2025-07-01,72,1130-1139,10.1007/s12630-025-02964-w,SCOPUS_ID:105007718123
432,A reliability analysis method based on cross-entropy importance sampling for lateral safety assessment of misaligned autonomous truck platoons under crosswinds,Chen J.,2025-07-01,217,,10.1016/j.aap.2025.108044,SCOPUS_ID:105002492242
433,A unified risk metric for freeway vehicles based on the spatio-temporal overlap probability of predicted positions,Cui C.,2025-07-01,217,,10.1016/j.aap.2025.108059,SCOPUS_ID:105002839102
434,Comparison of a New Minimally Invasive Reduction Technique Using Open Wiring in the Treatment of Subtrochanteric Femur Fractures,Ma T.,2025-07-01,17,1976-1984,10.1111/os.70065,SCOPUS_ID:105005225173
435,MODELS OF THE CLASSIFIER OF PREREQUISITES FOR THE OCCURRENCE OF ROAD ACCIDENTS TO PREDICT DANGEROUS SITUATIONS AT INTERSECTIONS,Oleksandr B.,2025-06-30,2025,177-187,10.30837/2522-9818.2025.2.177,SCOPUS_ID:105019103997
436,Patterns of Emergency Surgical Diseases at a Secondary Care Teaching Hospital,El Shallaly G.E.H.A.,2025-06-30,20,171-178,10.18502/sjms.v20i2.18223,SCOPUS_ID:105011503350
437,Privacy-Preserving Mechanisms for Coordinating Airspace Usage in Advanced Air Mobility,Maheshwari C.,2025-06-30,2,,10.1145/3732290,SCOPUS_ID:105017923149
438,"Binocular stereo vision-based analysis of skid resistance in asphalt mixtures: A study of AC-13, SMA-13, and OGFC-13",Luo Y.,2025-06-27,481,,10.1016/j.conbuildmat.2025.141522,SCOPUS_ID:105004023045
439,Association Rules Between Urban Road Traffic Accidents and Violations Considering Temporal and Spatial Constraints,Fang T.,2025-06-25,25,246-287,10.16097/j.cnki.1009-6744.2025.03.022,SCOPUS_ID:105009033473
440,Application of artificial intelligence technology in the diagnosis and treatment of thoracolumbar trauma: a review,Lei Y.,2025-06-15,41,605-612,10.3760/cma.j.cn501098-20250103-00005,SCOPUS_ID:105012483242
441,Research on Lane Change Decision-Making for Autonomous Vehicles Based on Reinforcement Learning,Jiang W.,2025-06-15,61,359-371,10.3778/j.issn.1002-8331.2409-0111,SCOPUS_ID:105007995492
442,Effectiveness analysis of tension band-assisted fixation for volar marginal fractures of distal radius,Mireadeli A.,2025-06-15,39,662-667,10.7507/1002-1892.202503049,SCOPUS_ID:105009656139
443,Ship near-miss risk identification method based on multi-modal deep fusion model under complex weather and sea conditions,Wu Z.,2025-06-15,329,,10.1016/j.oceaneng.2025.121119,SCOPUS_ID:105001966207
444,Poster Fusion Cage combined with xenogeneic bone graft augmentation for bone defect management in distal radius fractures,Gao Y.,2025-06-15,39,655-661,10.7507/1002-1892.202504038,SCOPUS_ID:105009649132
445,Gauze-soaked with suction wall: An alternative technique for negative pressure wound therapy,Alshammary R.,2025-06-05,10,,10.1136/tsaco-2024-001748,SCOPUS_ID:105007546915
446,Research on Enhancing YOLOv8 with GAM Attention and BiFPN-SPD Optimization in Autonomous Driving Systems,Xu S.,2025-06-04,70,197-210,10.3233/ATDE250255,SCOPUS_ID:105009839772
447,Reliable imputation of incomplete crash data for predicting driver injury severity,Gao X.,2025-06-01,216,,10.1016/j.aap.2025.108020,SCOPUS_ID:105001834982
448,An explainable machine learning framework for predicting driving states using electroencephalogram,Hussain I.,2025-06-01,140,,10.1016/j.medengphy.2025.104355,SCOPUS_ID:105004901158
449,Research on Accident Severity Prediction of New Energy Vehicles Based on Cost-Sensitive Fuzzy XGBoost,Huang S.,2025-06-01,17,,10.3390/su17125408,SCOPUS_ID:105008980470
450,Towards Explainable Pedestrian Behavior Prediction: A Neuro-Symbolic Framework for Autonomous Driving,Melo Castillo A.N.,2025-06-01,15,,10.3390/app15116283,SCOPUS_ID:105007806809
451,Explainable artificial intelligence model for accident severity modeling,Khasawneh M.A.,2025-06-01,26,2433-2445,10.1007/s42107-025-01318-7,SCOPUS_ID:105002176198
452,"Prediction of psychological continuing health problems based on types of injury and manner of accident in Mozambique: A population-based analysis of burns, fractures, internal injuries, and wound injuries",Al-Sabaileh S.S.,2025-06-01,56,,10.1016/j.injury.2025.112274,SCOPUS_ID:105001003675
453,"Do Passive Traffic Safety Measures Influence Driver Compliance on Low-Volume Rural Roads? An Implementation Case Study from Gujarat, India",Paul A.B.,2025-06-01,2679,247-264,10.1177/03611981251315694,SCOPUS_ID:105004001664
454,A classification and evolution method for traffic disturbance events based on improved density peak clustering,Bao Z.,2025-06-01,23,122-135,10.19961/j.cnki.1672-4747.2024.12.002,SCOPUS_ID:105022018897
455,Real-time coaching programs for Manage-How-You-Drive insurance schemes: Analysis of retention after feedback removal,Orsini F.,2025-06-01,20,,10.1016/j.treng.2025.100338,SCOPUS_ID:105004802616
456,Vehealth: pervasive RFID-based driver respiration and heart rate monitoring in driving scenarios,Du X.,2025-06-01,31,3727-3742,10.1007/s11276-025-03966-8,SCOPUS_ID:105005104938
457,"Retrofitting ADAS for Enhanced Truck Safety: Analysis Through Systematic Review, Cost–Benefit Assessment, and Pilot Field Testing",Pizzicori M.,2025-06-01,17,,10.3390/su17114928,SCOPUS_ID:105007742382
458,"Analyzing feature importance for older pedestrian crash severity: A comparative study of DNN models, emphasizing road and vehicle types with SHAP interpretation",Akter R.,2025-06-01,4,,10.1016/j.multra.2025.100203,SCOPUS_ID:105000664659
459,Transportation Risk Assessment for Hazardous Chemical Road Transport Companies Using an Extreme Gradient Boosting Model,Ma F.,2025-06-01,2679,770-784,10.1177/03611981251320383,SCOPUS_ID:105002069865
460,Teen Texting While Driving in Association With All-Driver and Young-Driver Cellphone Laws,Zhu M.,2025-06-01,76,1105-1112,10.1016/j.jadohealth.2025.02.020,SCOPUS_ID:105003293661
461,"Combination of HAAR, HOG, and LBP Descriptors for Enhanced Classification of Moving Objects and Motorcyclists Wearing Helmets",Sutikno ,2025-06-01,15,23283-23289,10.48084/etasr.10677,SCOPUS_ID:105007951774
462,How to Win Bosch Future Mobility Challenge: Design and Implementation of the VROOM Autonomous Scaled Vehicle,Papafotiou T.,2025-06-01,13,,10.3390/machines13060514,SCOPUS_ID:105009036341
463,Advancing Object Detection in Transportation with Multimodal Large Language Models (MLLMs): A Comprehensive Review and Empirical Testing,Ashqar H.I.,2025-06-01,13,,10.3390/computation13060133,SCOPUS_ID:105009283178
464,Development and application of a generalized fatigue driving monitoring system for open-pit mining vehicles: A case study in a myanmar copper mine,Li T.,2025-06-01,26,,10.1016/j.rineng.2025.105206,SCOPUS_ID:105004553817
465,Interpretable machine learning for coastal wind prediction: Integrating SHAP analysis and seasonal trends,Durap A.,2025-06-01,29,,10.1007/s11852-025-01108-y,SCOPUS_ID:105004354103
466,Traffic Sign Detection and Recognition Using Yolo Models,Mareeswari V.,2025-06-01,17,13-25,10.5815/ijitcs.2025.03.02,SCOPUS_ID:105007853479
467,Navigating Risks and Realities: Understanding Motorbike Taxi Usage and Safety Strategies in Yaoundé and Douala (Cameroon),Kouomoun A.,2025-06-01,11,,10.3390/safety11020061,SCOPUS_ID:105008928781
468,Impact of Critical Situations on Autonomous Vehicles and Strategies for Improvement,Beigi S.A.,2025-06-01,5,,10.3390/futuretransp5020039,SCOPUS_ID:105009086519
725,Mining analysis of traffic accident features based on fp-growth algorithm and apriori algorithm,Bao C.,2025-01-01,13486,,10.1117/12.3056036,SCOPUS_ID:85215992340
469,Evaluating the impact of music tempo on drivers and their performance using an artificial intelligence model: a multi-source data approach,Shajari A.,2025-06-01,37,9401-9412,10.1007/s00521-025-11077-w,SCOPUS_ID:85218673774
470,"The Modeling and Application of Dynamic Lane Assignment in Urban Areas: A Case Study of Vukovar Street in Zagreb, Croatia",Vujić M.,2025-06-01,15,,10.3390/app15126479,SCOPUS_ID:105008942963
471,Incident Duration Sequential Predictions Using Reinforcement Learning for Advanced Traveler Information System Applications,Huang R.,2025-06-01,2679,692-703,10.1177/03611981251320398,SCOPUS_ID:105003812194
472,Monitoring Technologies for Truck Drivers: A Systematic Review of Safety and Driving Behavior,Fonseca T.,2025-06-01,15,,10.3390/app15126513,SCOPUS_ID:105009014400
473,Assessing Amsterdam's urban mobility through the lens of smart mobility goals,Qonita M.,2025-06-01,20,,10.1016/j.cstp.2025.101443,SCOPUS_ID:105002671432
474,Assessing the effects of design modifications on the use of wildlife exits designed for endangered Texas ocelots,Maharjan R.,2025-06-01,20,,10.1371/journal.pone.0323705,SCOPUS_ID:105009657987
475,X-LINKED ADRENOLEUKODYSTROPHY IN A MOROCCAN PATIENT: GENETIC DIAGNOSIS LEADS TO PRESYMPTOMATIC TESTING AND FAMILY COUNSELING,Mansouri M.,2025-06-01,28,,10.2478/bjmg-2025-0002,SCOPUS_ID:105021361272
476,Examining the impact of centerline rumble strips on reducing rural two-lane head-on collisions in Maine,Gil-Marin J.K.,2025-06-01,216,,10.1016/j.aap.2025.108003,SCOPUS_ID:105002043744
477,Lane-Changing Decision Model of Connected and Autonomous Vehicles in Merging Area Based on Game Theory,Cui H.,2025-06-01,151,,10.1061/JTEPBS.TEENG-8594,SCOPUS_ID:105001589797
478,Familial aggregation of traffic risky behaviours among pedestrians: A cross-sectional study in northwestern Iran,Davtalab Esmaeili E.,2025-06-01,31,223-228,10.1136/ip-2023-045137,SCOPUS_ID:85194238685
479,"User-driven instructions reduce errors in child restraint use: A randomised controlled trial in Sydney, Australia",Brown J.,2025-06-01,31,217-222,10.1136/ip-2023-045213,SCOPUS_ID:85205469808
480,Co-optimized operation of electrified transportation systems considering mixed human and automated traffic flows,Li J.,2025-06-01,324,,10.1016/j.energy.2025.135836,SCOPUS_ID:105002113227
481,Analysis of Concussions with Persisting Symptoms Caused by Motor Vehicle Crashes in 136 Vehicle Occupants Shows that Females Are Vulnerable Road Users,Tator C.H.,2025-06-01,42,916-928,10.1089/neu.2024.0207,SCOPUS_ID:85213360074
482,Secondary Ulnar Nerve Reconstruction of High Ulnar Nerve Injuries: A Comparative Study of Sural Grafting and Anterior Interosseous Nerve Transfer,Marvast A.D.,2025-06-01,13,349-358,10.22038/ABJS.2024.83645.3806,SCOPUS_ID:105007977550
483,EffRes-DrowsyNet: A Novel Hybrid Deep Learning Model Combining EfficientNetB0 and ResNet50 for Driver Drowsiness Detection,Al-Gburi S.H.,2025-06-01,25,,10.3390/s25123711,SCOPUS_ID:105008960809
484,"A survey of multimodal emotion recognition from facial expressions,audios,and language",Wang S.,2025-06-01,30,2120-2138,10.11834/jig.250168,SCOPUS_ID:105011612395
485,Effects of time interval and request modality on driver takeover responses: Identifying the optimal time interval for two-stage warning system,Zhang J.,2025-06-01,215,,10.1016/j.aap.2025.108008,SCOPUS_ID:105001100263
486,Evaluation of acute traumatic coagulopathy in pediatric trauma patients,Ayhan Y.S.,2025-06-01,31,548-555,10.14744/tjtes.2025.28787,SCOPUS_ID:105008235094
487,OPTIMIZED PID TUNING IN LONGITUDINAL CONTROL OF ELECTRIC AUTONOMOUS VEHICLES: A COMPARATIVE STUDY OF JELLYFISH SEARCH AND GENETIC ALGORITHM,Guendouz A.,2025-05-30,11,186-192,10.5935/jetia.v11i53.1672,SCOPUS_ID:105010274804
488,Research on the Evaluation Index System of Freeway Traffic Management and Control Strategies,Gao Z.,2025-05-27,,540-548,10.1145/3727353.3727440,SCOPUS_ID:105007869368
489,Enhanced Helmet Detection in Surveillance Systems with YOLOv6 for Accident Prevention and Safety Compliance,Kaur R.,2025-05-22,84,601-613,10.56042/jsir.v84i5.15782,SCOPUS_ID:105007097103
490,Clinical study on treatment of complete radial tear of meniscus using arthroscopic All-inside single needle vertical suture technique,Tian X.,2025-05-15,39,550-555,10.7507/1002-1892.202502044,SCOPUS_ID:105005472413
491,Application of intermediate screw assisted reduction and fixation technique in treatment of Schatzker type Ⅴ and Ⅵ tibial plateau fractures,Wang Z.,2025-05-15,39,529-535,10.7507/1002-1892.202412051,SCOPUS_ID:105005476174
492,"Clinical application of ""talus home technique"" in pronation open ankle fractures",Sun Z.,2025-05-15,39,542-549,10.7507/1002-1892.202502025,SCOPUS_ID:105005477686
493,Treatment of irreducible intertrochanteric femoral fracture in elderly with proximal femoral nail antirotation combined with minimally invasive clamp reduction technique by Kocher pincers,Tang H.,2025-05-15,39,536-541,10.7507/1002-1892.202503024,SCOPUS_ID:105005473448
494,Application of free paraumbilical perforator flap in repairing skin and soft tissue defects in children,Li Z.,2025-05-15,39,633-638,10.7507/1002-1892.202503130,SCOPUS_ID:105005473164
495,Q-Edge: Leveraging Quantum Computing for Enhanced Software Engineering in Vehicular Networks,Adriano A.H.,2025-05-14,,1457-1464,10.1145/3672608.3707897,SCOPUS_ID:105006452393
496,Advancements in intelligent traffic monitoring system design for smart urban infrastructure,Arun Chakravarthy R.,2025-05-08,,27-62,10.4018/979-8-3373-0189-1.ch002,SCOPUS_ID:105008934747
497,Fuzzy broad learning decision-making model for intelligent vehicle continuous lane-changing,Deng C.,2025-05-05,42,36-42,10.3969/j.issn.1002-0268.2025.05.004,SCOPUS_ID:105009824724
498,Can the installation of high numbers of speed control cameras lead to a reduction in road accidents? A count modeling approach to evaluate the effectiveness of the safety measure,Sadeghitabar S.,2025-05-01,10,,10.1007/s41062-025-01984-1,SCOPUS_ID:105004198831
499,STGEN: spatio-temporal generalized aggregation networks for traffic accident prediction,Li X.,2025-05-01,81,,10.1007/s11227-025-07288-6,SCOPUS_ID:105004551171
500,Recommended System for Predicting Traffic Accident Costs using Enhanced Machine Learning Techniques,Bai M.L.,2025-05-01,20,2651-2662,10.1007/s42835-024-02121-1,SCOPUS_ID:105002982985
501,Comprehensibility and impact of vehicle dashboard indicator light symbols on drivers’ preventive maintenance compliance,Atombo C.,2025-05-01,20,,10.1371/journal.pone.0323386,SCOPUS_ID:105005205634
502,Responses to anti-speeding television advertisements in seven large cities in low- and middle-income countries,Carroll T.,2025-05-01,31,,10.1016/j.trip.2025.101453,SCOPUS_ID:105004598762
503,That resonated with me: A user-centred approach to understanding young adult vulnerable road users’ road safety campaigns messaging needs—Case study,Tyagi S.,2025-05-01,31,,10.1016/j.trip.2025.101430,SCOPUS_ID:105004202246
504,The Role of Intelligent Transport Systems and Smart Technologies in Urban Traffic Management in Polish Smart Cities,Puzio E.,2025-05-01,18,,10.3390/en18102580,SCOPUS_ID:105006693202
505,AI-Enabled Digital Twin Framework for Safe and Sustainable Intelligent Transportation,Long K.,2025-05-01,17,,10.3390/su17104391,SCOPUS_ID:105006817016
506,Graph neural networks enabled accident causation prediction for maritime vessel traffic,Gan L.,2025-05-01,257,,10.1016/j.ress.2025.110804,SCOPUS_ID:85214710094
507,Formulation of natural hydrogel from bromelain enzym and alginate-chitosan and the effectiveness test by in vivo in healing burns,Thomas N.,2025-05-01,7,944-959,10.48309/jmpcr.2025.472155.1374,SCOPUS_ID:85207542303
508,Crash localization and traffic impact assessment via spatio-temporal analysis of connected vehicle data,Querfurth L.,2025-05-01,214,,10.1016/j.aap.2025.107956,SCOPUS_ID:85217931008
509,Alert modalities in connected and smart work zones to enhance workers’ safety from traffic accidents using virtual reality (VR) experiments,Sharma G.,2025-05-01,174,,10.1016/j.trc.2025.105085,SCOPUS_ID:105000364340
510,Blockchain-Assisted Trust Framework for Increased Survivability in Internet of Vehicles,Sharma K.P.,2025-05-01,8,,10.1002/itl2.70029,SCOPUS_ID:105004407487
511,Pavement Crack Segmentation Detection Integrating Multiple Attention Mechanisms,Gao P.,2025-05-01,62,,10.3788/LOP242068,SCOPUS_ID:105005276310
512,Dynamic Analysis and Efficient Numerical Algorithm for Rocking Response of Freestanding Packages Under Transportation Excitations,Qi Z.,2025-05-01,15,,10.3390/app15095015,SCOPUS_ID:105004890146
513,Modeling the Progression of Deformation in a Flexible Pavement using the Boussinesq Model with Monte Carlo Simulation,El Abidi O.,2025-05-01,12,23-41,10.14445/23488352/IJCE-V12I5P103,SCOPUS_ID:105007601127
514,"Seat belt compliance behavior of drivers and passengers: A review of data collection, analysis, contributing factors and safety countermeasures",Hasan A.S.,2025-05-01,214,,10.1016/j.aap.2025.107968,SCOPUS_ID:85218464080
515,"Nursing care process for patients with acute pain, a case study",Villanueva A.H.,2025-05-01,41,706-720,10.14482/sun.41.02.456.654,SCOPUS_ID:105008247864
516,Innovative Approaches to Traffic Anomaly Detection and Classification Using AI,Pérez B.,2025-05-01,15,,10.3390/app15105520,SCOPUS_ID:105006837614
517,Severity Prediction of Road Accidents in Jordan using Artificial Intelligence,Mustafa D.,2025-05-01,6,1222-1239,10.47738/jads.v6i2.624,SCOPUS_ID:105004689172
518,Accurate and fast-converging trajectory prediction based on Long Short-Term Memory neural networks,Xi Y.,2025-05-01,125,,10.1016/j.jairtraman.2025.102777,SCOPUS_ID:105000811586
519,Reality Head-Up Display Navigation Design in Extreme Weather Conditions: Enhancing Driving Experience in Rain and Fog,Zhu Q.,2025-05-01,14,,10.3390/electronics14091745,SCOPUS_ID:105004794796
520,A Review of Wildlife–Vehicle Collisions: A Multidisciplinary Path to Sustainable Transportation and Wildlife Protection,Balčiauskas L.,2025-05-01,17,,10.3390/su17104644,SCOPUS_ID:105006628403
521,Human identification through panoramic dental radiographs: a novel matching approach,Bozkurt M.H.,2025-05-01,67,4431-4458,10.1007/s10115-025-02353-1,SCOPUS_ID:105003251147
522,Maritime Head-up Display (mHUD): a safety-enhancing navigational tool for ship bridges and remote operation centres,Petermann F.M.,2025-05-01,78,221-245,10.1017/S0373463325101124,SCOPUS_ID:105014777497
523,Development of Multimodal Physical and Virtual Traffic Reality Simulation System,Erdagi I.G.,2025-05-01,15,,10.3390/app15095115,SCOPUS_ID:105004888744
524,Variable speed limit control for expressway accident vicinity area in intelligent connected environment,Wang Y.J.,2025-05-01,45,152-162,10.19721/j.cnki.1671-8879.2025.03.013,SCOPUS_ID:105008391402
525,Deficiency performance analysis of flag states using inspection data: A case study of Paris and Tokyo MoUs,Fu S.,2025-05-01,165,42-57,10.1016/j.tranpol.2025.02.012,SCOPUS_ID:85217790023
526,Eco-driving control strategy for plug-in hybrid vehicle platoon with time-delay phenomenon compensation,Chen S.,2025-05-01,197,,10.1016/j.psep.2025.107010,SCOPUS_ID:105000026569
527,Evaluation of Adjustment Effects of Highway Guide Signs Based on the TOPSIS Method,Ran J.,2025-05-01,15,,10.3390/app15094949,SCOPUS_ID:105004924833
528,Proximal Humerus Allogenic Transplant for Treatment of a Complex Proximal Humerus Fracture-Dislocation,Armada L.,2025-05-01,57,,10.1016/j.tcr.2025.101180,SCOPUS_ID:105002666800
529,Evaluating the impact of self-luminous road markings on driver behavior at unsignalized intersections: A simulator study,Shi H.,2025-05-01,214,,10.1016/j.aap.2025.107967,SCOPUS_ID:85218938323
530,Effectiveness of prehospital chest decompression in resolving clinical signs of tension pneumothorax,Talmy T.,2025-05-01,65,S103-S112,10.1111/trf.18199,SCOPUS_ID:105000387779
531,Framework for detecting abnormal behaviors of passenger ships: A case study from the Yangtze River Estuary,Zhou Y.,2025-05-01,325,,10.1016/j.oceaneng.2025.120796,SCOPUS_ID:85219060651
532,A safe self-evolution algorithm for autonomous driving based on data-driven risk quantification model,Yang S.,2025-05-01,214,,10.1016/j.aap.2025.107941,SCOPUS_ID:85217944897
533,Simulation of human–vehicle interaction at right-turn unsignalized intersections: A game-theoretic deep maximum entropy inverse reinforcement learning method,Li W.,2025-05-01,214,,10.1016/j.aap.2025.107960,SCOPUS_ID:85217924460
534,Comparative Study of Trans-Axillary Approach and Delto-Pectoral Approach to the Treatment of Ideberg Types I and II Scapular Glenoid Fractures,Zhang X.,2025-05-01,17,1349-1358,10.1111/os.70012,SCOPUS_ID:86000195508
535,A bi-level dynamic emergency route planning system considering signal preemption control using CV technology,Dai Y.,2025-05-01,20,,10.1371/journal.pone.0323209,SCOPUS_ID:105005755131
536,A Comparison of Pragmatic and Scalable Strategies to Assess Fidelity to Cognitive Processing Therapy in Routine Care Settings,Stirman S.W.,2025-05-01,56,453-469,10.1016/j.beth.2024.12.003,SCOPUS_ID:105003098607
537,Modeling crash avoidance behaviors in vehicle-pedestrian near-miss scenarios: Curvilinear time-to-collision and Mamba-driven deep reinforcement learning,Pu Q.,2025-05-01,214,,10.1016/j.aap.2025.107984,SCOPUS_ID:85219512509
538,The Global Burden of Obstructive Sleep Apnea,Iannella G.,2025-05-01,15,,10.3390/diagnostics15091088,SCOPUS_ID:105005091751
539,Sparse Gaussian process-based strategies for two-layer model predictive control in autonomous vehicle drifting,Hu C.,2025-05-01,174,,10.1016/j.trc.2025.105065,SCOPUS_ID:105000121083
