id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
152,Vascular injury-related in-hospital mortality in Ontario between 1991 and 2009,Altoijry A.,2021-01-01,49,,10.1177/0300060520987728,SCOPUS_ID:85100447242
153,"Human leptospirosis in the municipality of São Paulo, SP, Brazil: Distribution and trend according to sociodemographic factors, 2007–2016",Diz F.A.,2021-01-01,24,,10.1590/1980-549720210034,SCOPUS_ID:85107973592
154,Association of high profile football matches in Europe with traffic accidents in Asia: Archival study,Yam K.C.,2020-12-16,371,,10.1136/bmj.m4465,SCOPUS_ID:85098604942
155,Modeling the Spatial Effects of Land-Use Patterns on Traffic Safety Using Geographically Weighted Poisson Regression,Xu C.,2020-12-01,20,1015-1028,10.1007/s11067-020-09509-2,SCOPUS_ID:85092566523
156,Partial contributions and temporal trends of leading causes of death during the last four decades in Spain,Cirera L.,2020-12-01,189,81-90,10.1016/j.puhe.2020.08.023,SCOPUS_ID:85095945287
157,Seasonal Analysis of Contributing Factors to Freeway Crash Frequency Using a Spatio-temporal Interaction Model,Zeng Q.,2020-11-01,33,255-263,10.19721/j.cnki.1001-7372.2020.11.023,SCOPUS_ID:85098211623
158,Convolutional neural networks with refined loss functions for the real-time crash risk analysis,Yu R.,2020-10-01,119,,10.1016/j.trc.2020.102740,SCOPUS_ID:85089074845
159,Applying a joint model of crash count and crash severity to identify road segments with high risk of fatal and serious injury crashes,Afghari A.P.,2020-09-01,144,,10.1016/j.aap.2020.105615,SCOPUS_ID:85086080633
160,A new spatial count data model with Bayesian additive regression trees for accident hot spot identification,Krueger R.,2020-09-01,144,,10.1016/j.aap.2020.105623,SCOPUS_ID:85086454983
161,Generalized criteria for evaluating hotspot identification methods,Guo X.,2020-09-01,145,,10.1016/j.aap.2020.105684,SCOPUS_ID:85089272255
162,Does space influence on the frequency and severity of the distraction-affected vehicle crashes? An empirical evidence from the Central Ohio,Lym Y.,2020-09-01,144,,10.1016/j.aap.2020.105606,SCOPUS_ID:85087201377
163,Crash modification factors for adaptive traffic signal control: An Empirical Bayes before-after study,Tang H.,2020-09-01,144,,10.1016/j.aap.2020.105672,SCOPUS_ID:85087526226
164,"The epidemiology of paediatric off-road motorcycle trauma attended by emergency medical services in Victoria, Australia",Finch A.,2020-09-01,51,2016-2024,10.1016/j.injury.2020.03.036,SCOPUS_ID:85083055401
165,"Temporal trends in patient characteristics, injury mechanisms and outcomes in pediatric trauma admissions between 2010 and 2017",Mansuri F.,2020-08-01,220,468-475,10.1016/j.amjsurg.2019.11.041,SCOPUS_ID:85077691316
166,Meta-regressions of exposure parameters used in spatial road safety analyses,Ziakopoulos A.,2020-07-01,51,5-18,10.4399/97888255337501,SCOPUS_ID:85106022003
167,Cyclists’ noise exposure in a Brazilian medium-sized city,Ramos T.d.C.,2020-07-01,25,2891-2902,10.1590/1413-81232020257.157522018,SCOPUS_ID:85087610845
168,Bike helmets prevent pediatric head injury in serious bicycle crashes with motor vehicles,Strotmeyer S.J.,2020-06-12,7,,10.1186/s40621-020-00249-y,SCOPUS_ID:85086819669
169,Suicide mortality in the city of são paulo: Epidemiological characteristics and their social factors in a temporal trend between 2000 and 2017. retrospective study,Colombo-Souza P.,2020-05-01,138,253-258,10.1590/1516-3180.2019.0539.r1.05032020,SCOPUS_ID:85088272594
170,"Characteristics, cause, and severity analysis for hazmat transportation risk management",Zhou L.,2020-04-02,17,,10.3390/ijerph17082793,SCOPUS_ID:85083650941
171,Estimates of over-time trends in incidence and mortality of testicular cancer from 1990 to 2030,Cai Q.,2020-04-01,9,182-195,10.21037/tau.2020.02.22,SCOPUS_ID:85085981824
172,Bayesian analysis of multivariate crash counts using copulas,Park E.S.,2020-03-01,257,,10.1016/j.tvjl.2020.105449,SCOPUS_ID:85083758173
173,Comparison of modelling methods accounting for temporal correlation in crash counts,Zheng L.,2020-02-07,12,245-262,10.1080/19439962.2018.1472692,SCOPUS_ID:85049135951
174,Factors affecting the severity of traffic accident injuries; A cross-sectional study based on the Haddon matrix,Garkaz O.,2020-02-01,25,52-58,10.30491/TM.2020.213470.1007,SCOPUS_ID:85090520194
175,Exploring the modeling and site-ranking performance of Bayesian spatiotemporal crash frequency models with mixture components,Cheng W.,2020-02-01,135,,10.1016/j.aap.2019.105357,SCOPUS_ID:85074911378
176,Impact of public transport strikes on the road network: The case of Athens,Spyropoulou I.,2020-02-01,132,651-665,10.1016/j.tra.2019.12.022,SCOPUS_ID:85077114589
177,"Plasma Levels, Temporal Trends and Clinical Associations between Biomarkers of Inflammation and Vascular Homeostasis after Pediatric Traumatic Brain Injury",Lele A.V.,2020-02-01,41,177-192,10.1159/000502276,SCOPUS_ID:85072770192
178,The Spatio-Temporal Characteristics of Traffic Accidents on Mountainous Secondary Highways and Control Countermeasures,Hu C.Y.,2020-01-01,,4303-4311,10.1061/9780784482933.369,SCOPUS_ID:85107232978
179,Incorporating survival analysis into the safety effectiveness evaluation of treatments: Jointly modeling crash counts and time intervals between crashes,Wu L.,2020-01-01,,1-21,10.1080/19439962.2020.1786871,SCOPUS_ID:85087779575
180,The dilemma of road safety in the eastern province of Saudi Arabia: Consequences and prevention strategies,Jamal A.,2020-01-01,17,,10.3390/ijerph17010157,SCOPUS_ID:85077277794
181,Vulnerable road-user deaths in Brazil: a Bayesian hierarchical model for spatial-temporal analysis,Batomen B.,2020-01-01,27,528-536,10.1080/17457300.2020.1818788,SCOPUS_ID:85091101915
182,Incidence of shock in patients treated in an emergency department after sustaining a road traffic injury,Eiamla-Or P.,2020-01-01,24,436-447,,SCOPUS_ID:85092189874
183,Implications of Spatiotemporal Data Aggregation on Short-Term Traffic Prediction Using Machine Learning Algorithms,Weerasekera R.,2020-01-01,2020,,10.1155/2020/7057519,SCOPUS_ID:85087546136
184,"Temporal trend in the prevalence of indicators related to driving a motor vehicle after alcohol consumption, between 2007 and 2018",Malta D.C.,2020-01-01,23,1-12,10.1590/1980-549720200012.supl.1,SCOPUS_ID:85087659559
185,GIS-based space and time analysis of road accidents in an urban environment: A case study of the Colombo MC area,Jayathilaka H.B.T.P.,2020-01-01,,,,SCOPUS_ID:85107186300
186,"Mortality and Disease Burden of Injuries from 2008 to 2017 in Anhui Province, China",Xing X.Y.,2020-01-01,2020,,10.1155/2020/7303897,SCOPUS_ID:85084406594
187,Transport modes and road traffic mortality in the Americas: Deaths among pedestrian and motorcycle users through the lifespan,Villaveces A.,2020-01-01,28,103-112,10.1080/17457300.2020.1858112,SCOPUS_ID:85099837259
188,"Using Death Certificates to Explore Changes in Alcohol-Related Mortality in the United States, 1999 to 2017",White A.M.,2020-01-01,44,178-187,10.1111/acer.14239,SCOPUS_ID:85077858132
189,Accounting for heterogeneity in traffic crash prediction: exploring the usage of a dynamic state-space approach,Dong C.,2019-11-29,15,1321-1338,10.1080/23249935.2019.1594446,SCOPUS_ID:85063536791
190,"Economic development and road traffic injuries and fatalities in Thailand: An application of spatial panel data analysis, 2012-2016",Suphanchaimat R.,2019-11-04,19,,10.1186/s12889-019-7809-7,SCOPUS_ID:85074546709
191,Bayesian spatial-temporal model for the main and interaction effects of roadway and weather characteristics on freeway crash incidence,Wen H.,2019-11-01,132,,10.1016/j.aap.2019.07.025,SCOPUS_ID:85070384651
192,Improving freeway segment crash prediction models by including disaggregate speed data from different sources,Dutta N.,2019-11-01,132,,10.1016/j.aap.2019.07.029,SCOPUS_ID:85070085361
193,Investigation of the consequences of the modifiable areal unit problem in macroscopic traffic safety analysis: A case study accounting for scale and zoning,Briz-Redón Á.,2019-11-01,132,,10.1016/j.aap.2019.105276,SCOPUS_ID:85072088301
194,Monitoring of protein biomarkers of inflammation in human traumatic brain injury using microdialysis and proximity extension assay technology in neurointensive care,Dyhrfort P.,2019-10-15,36,2872-2885,10.1089/neu.2018.6320,SCOPUS_ID:85072945901
195,"A trial of a solar-powered, cooperative sensor/actuator, opto-acoustical, virtual road- fence to mitigate roadkill in Tasmania, Australia",Englefield B.,2019-10-01,9,,10.3390/ani9100752,SCOPUS_ID:85073524679
196,Applying machine learning approaches to analyze the vulnerable road-users' crashes at statewide traffic analysis zones,Rahman M.S.,2019-09-01,70,275-288,10.1016/j.jsr.2019.04.008,SCOPUS_ID:85066626485
197,"Applying a developmental lens to examine injury mortality in young people in Australia, 2001-2013",Seah R.,2019-09-01,30,303-310,10.1002/hpja.213,SCOPUS_ID:85072324187
198,Incorporating behavioral variables into crash count prediction by severity: A multivariate multiple risk source approach,Rahman Shaon M.R.,2019-08-01,129,277-288,10.1016/j.aap.2019.05.010,SCOPUS_ID:85066466081
199,Monitoring of count data time series: Cumulative sum change detection in Poisson integer valued GARCH models,Vanli O.A.,2019-07-03,31,439-452,10.1080/08982112.2018.1508696,SCOPUS_ID:85057338105
200,Road traffic injured patients with severe GCS and organ injury had a poor prognosis: A retrospective cohort study,Tesfay K.,2019-06-13,19,,10.1186/s12889-019-7100-y,SCOPUS_ID:85067259395
201,An Application of the Tau-Path Method in Highway Safety,Zhang Y.,2019-06-01,20,117-139,10.1007/s41096-018-0059-7,SCOPUS_ID:85162062872
202,Comparison of Bayesian techniques for the before–after evaluation of the safety effectiveness of short 2+1 road sections,D'Agostino C.,2019-06-01,127,163-171,10.1016/j.aap.2019.02.009,SCOPUS_ID:85062897071
203,Characterizing injury at a tertiary referral hospital in Kenya,Janeway H.,2019-06-01,14,,10.1371/journal.pone.0220179,SCOPUS_ID:85069941354
204,"A Decade On: Systematic Review of ClinicalTrials.gov Infectious Disease Trials, 2007-2017",Jaffe I.S.,2019-06-01,6,,10.1093/ofid/ofz189,SCOPUS_ID:85077377707
205,Risk factors of near-miss road traffic incidents among inter-provincial public van drivers in Thailand,Kala W.,2019-05-01,10,1396-1401,10.5958/0976-5506.2019.01126.4,SCOPUS_ID:85067996964
206,Sternal fractures in children: An analysis of the National Trauma Data Bank,Rosenfeld E.H.,2019-05-01,54,980-983,10.1016/j.jpedsurg.2019.01.031,SCOPUS_ID:85061317647
207,"Traumatic spinal cord injury in Victoria, 2007–2016",Beck B.,2019-05-01,210,360-366,10.5694/mja2.50143,SCOPUS_ID:85065194410
208,Causes and characteristics of injury in paediatric major trauma and trends over time,Beck B.,2019-03-01,104,256-261,10.1136/archdischild-2018-315565,SCOPUS_ID:85054327259
209,A model for spatiotemporal injury surveillance: Implications for the evolution of a trauma system,Jansen J.O.,2019-02-01,86,289-298,10.1097/TA.0000000000002136,SCOPUS_ID:85060959274
210,An evaluation of the effects of lowering blood alcohol concentration limits for drivers on the rates of road traffic accidents and alcohol consumption: a natural experiment,Haghpanahan H.,2019-01-26,393,321-329,10.1016/S0140-6736(18)32850-2,SCOPUS_ID:85060331319
211,A multivariate spatial approach to model crash counts by injury severity,Xie K.,2019-01-01,122,189-198,10.1016/j.aap.2018.10.009,SCOPUS_ID:85055681923
212,A tool for long-term predictions of road safety based on travel demand modeling and network characteristics,Llorca C.,2019-01-01,41,414-425,10.1016/j.trpro.2019.09.069,SCOPUS_ID:85080931197
213,Temporal trend of premature mortality for external causes in chile between 1997-2014,Campos C.S.M.,2019-01-01,93,,,SCOPUS_ID:85066409216
214,"Prevalence, pattern, magnitude and associated factors of trauma in the Emergency Department at Health Institutes in Ethiopia: A systematic review",Gebru A.A.,2019-01-01,27,S1-S10,10.3233/HAB-190363,SCOPUS_ID:85075671548
215,A multivariate copula-based macro-level crash count model,Yasmin S.,2018-12-01,2672,64-75,10.1177/0361198118801348,SCOPUS_ID:85060931615
216,Multivariate Poisson Lognormal Modeling of Weather-Related Crashes on Freeways,Wang K.,2018-12-01,2672,184-198,10.1177/0361198118776523,SCOPUS_ID:85047382797
217,Using hidden Markov models to model spatial dependence in a network,Kadhem S.K.,2018-12-01,60,423-446,10.1111/anzs.12250,SCOPUS_ID:85057951546
218,Spatial and factor analysis of vehicle crashes in Mississippi state,Bu L.,2018-12-01,94,1255-1276,10.1007/s11069-018-3475-9,SCOPUS_ID:85053709605
219,Spatiotemporal Convergence of Crime and Vehicle Crash Hotspots: Additional Consideration for Policing Places,Carter J.G.,2018-12-01,64,1795-1819,10.1177/0011128717714793,SCOPUS_ID:85038877382
220,An innovative approach for traffic crash estimation and prediction on accommodating unobserved heterogeneities,Dong C.,2018-12-01,118,407-428,10.1016/j.trb.2018.10.020,SCOPUS_ID:85056479833
221,Impacts of speed variations on freeway crashes by severity and vehicle type,Choudhary P.,2018-12-01,121,213-222,10.1016/j.aap.2018.09.015,SCOPUS_ID:85053773320
222,Trends in the use of seat belts and mobile phones and their seasonal variations in Florence (2005-2015),Lorini C.,2018-12-01,13,,10.1371/journal.pone.0208489,SCOPUS_ID:85058365315
223,Surrogate safety and network screening: Modelling crash frequency using GPS travel data and latent Gaussian Spatial Models,Stipancic J.,2018-11-01,120,174-187,10.1016/j.aap.2018.07.013,SCOPUS_ID:85051835191
224,Multivariate linear intervention models with random parameters to estimate the effectiveness of safety treatments: Case study of intersection device program,Sacchi E.,2018-11-01,120,114-121,10.1016/j.aap.2018.08.007,SCOPUS_ID:85051409360
225,Understanding the effects of trip patterns on spatially aggregated crashes with large-scale taxi GPS data,Bao J.,2018-11-01,120,281-294,10.1016/j.aap.2018.08.014,SCOPUS_ID:85052642287
226,A Bayesian multivariate hierarchical spatial joint model for predicting crash counts by crash type at intersections and segments along corridors,Alarifi S.A.,2018-10-01,119,263-273,10.1016/j.aap.2018.07.026,SCOPUS_ID:85050378494
227,Predicting crash frequency for multi-vehicle collision types using multivariate Poisson-lognormal spatial model: A comparative analysis,Hosseinpour M.,2018-09-01,118,277-288,10.1016/j.aap.2018.05.003,SCOPUS_ID:85048472418
228,Prediction of Chinese drivers’ intentions to park illegally in emergency lanes: An application of the theory of planned behavior,Zheng Y.,2018-08-18,19,629-636,10.1080/15389588.2018.1479062,SCOPUS_ID:85054393745
229,Trends in us emergency department visits for pediatric acute ocular injury,Matsa E.,2018-08-01,136,895-903,10.1001/jamaophthalmol.2018.2062,SCOPUS_ID:85051323737
230,"Road traffic crashes and built environment analysis of crash hotspots based on local police data in Galle, Sri Lanka",De Silva V.,2018-07-03,25,311-318,10.1080/17457300.2018.1431932,SCOPUS_ID:85041521656
231,Trend in disability-adjusted life years (DALYs) for injuries in Korea: 2004-2012,Kim Y.,2018-07-01,33,,10.3346/jkms.2018.33.e194,SCOPUS_ID:85050739893
232,A comprehensive joint econometric model of motor vehicle crashes arising from multiple sources of risk,Afghari A.P.,2018-06-01,18,1-14,10.1016/j.amar.2018.03.002,SCOPUS_ID:85049315263
233,Temporal variations in pediatric trauma: Rationale for altered resource utilization,Groh E.,2018-06-01,84,820-825,,SCOPUS_ID:85049691990
234,Multivariate Poisson-lognormal model for analysis of crashes on urban signalized intersections approach,Zhao M.,2018-05-04,10,251-265,10.1080/19439962.2017.1323059,SCOPUS_ID:85021447764
235,Joinpoint regression analysis to evaluate traffic public health policies by national temporal trends from 2000 to 20151,Nistal-Nuño B.,2018-04-03,25,128-133,10.1080/17457300.2017.1341937,SCOPUS_ID:85021784236
236,Multivariate dynamic Tobit models with lagged observed dependent variables: An effectiveness analysis of highway safety laws,Dong C.,2018-04-01,113,292-302,10.1016/j.aap.2018.01.039,SCOPUS_ID:85042193266
237,Multimodal crash frequency modeling: Multivariate space-time models with alternate spatiotemporal interactions,Cheng W.,2018-04-01,113,159-170,10.1016/j.aap.2018.01.034,SCOPUS_ID:85041487788
238,Nonfatal Injuries to Law Enforcement Officers: A Rise in Assaults,Tiesman H.M.,2018-04-01,54,503-509,10.1016/j.amepre.2017.12.005,SCOPUS_ID:85040967357
239,Bayesian spatiotemporal crash frequency models with mixture components for space-time interactions,Cheng W.,2018-03-01,112,84-93,10.1016/j.aap.2017.12.020,SCOPUS_ID:85040333450
240,Economic conditions may contribute to increased violence toward children: A nationwide population-based analysis of pediatric injuries in Taiwanese emergency departments,Liu Y.P.,2018-02-01,15,,10.3390/ijerph15020182,SCOPUS_ID:85041087289
241,A Population-Based Study of Syncope in the Young,Roston T.M.,2018-02-01,34,195-201,10.1016/j.cjca.2017.12.006,SCOPUS_ID:85044672804
242,"An analysis of trends and distribution of the burden of road traffic injuries in Uganda, 2011 to 2015: A retrospective study",Oporia F.,2018-01-01,31,,10.11604/pamj.2018.31.1.15223,SCOPUS_ID:85061968571
243,Epidemiological study of hospitalized road traffic injuries in Iran 2011,Rasoul S.,2018-01-01,32,,10.14196/mjiri.32.50,SCOPUS_ID:85052206167
244,Exploring spatio-temporal effects in traffic crash trend analysis,Liu C.,2017-12-01,16,104-116,10.1016/j.amar.2017.09.002,SCOPUS_ID:85031725057
245,Patient Characteristics and Temporal Trends in Police Transport of Blunt Trauma Patients: A Multicenter Retrospective Cohort Study,Kaufman E.J.,2017-11-02,21,715-721,10.1080/10903127.2017.1332127,SCOPUS_ID:85021632065
246,Road safety: Serious injuries remain a major unsolved problem,Beck B.,2017-09-18,207,244-249,10.5694/mja17.00015,SCOPUS_ID:85029667973
247,Comparison of adjacency and distance-based approaches for spatial analysis of multimodal traffic crash data,Gill G.,2017-09-12,42,1157-1161,10.5194/isprs-archives-XLII-2-W7-1157-2017,SCOPUS_ID:85031027310
248,Incorporating twitter-based human activity information in spatial analysis of crashes in urban areas,Bao J.,2017-09-01,106,358-369,10.1016/j.aap.2017.06.012,SCOPUS_ID:85026204596
249,Investigating articulated heavy-vehicle crashes in western Australia using a spatial approach,Gudes O.,2017-09-01,106,243-253,10.1016/j.aap.2017.05.026,SCOPUS_ID:85020903991
250,"Did the Great Recession affect mortality rates in the metropolitan United States? Effects on mortality by age, gender and cause of death",Strumpf E.C.,2017-09-01,189,11-16,10.1016/j.socscimed.2017.07.016,SCOPUS_ID:85026395867
251,Effects of turning on and off red light cameras on fatal crashes in large U.S. cities,Hu W.,2017-06-01,61,141-148,10.1016/j.jsr.2017.02.019,SCOPUS_ID:85016069628
252,Care-seeking patterns and direct economic burden of injuries in Bangladesh,Alfonso N.Y.,2017-05-01,14,,10.3390/ijerph14050472,SCOPUS_ID:85019145045
253,A study of factors affecting intersection crash frequencies using random-parameter multivariate zero-inflated models,Dong C.,2017-04-03,24,208-221,10.1080/17457300.2016.1166138,SCOPUS_ID:84964328703
254,"Age-related risk factors with nonfatal traffic accidents in urban areas in Maringá, Paraná, Brazil",de Melo W.A.,2017-02-17,18,157-163,10.1080/15389588.2016.1235786,SCOPUS_ID:85010000354
255,Comparison of Multivariate Poisson lognormal spatial and temporal crash models to identify hot spots of intersections based on crash types,Cheng W.,2017-02-01,99,330-341,10.1016/j.aap.2016.11.022,SCOPUS_ID:85007478111
256,Multivariate poisson lognormal modeling of crashes by type and severity on rural two lane highways,Wang K.,2017-02-01,99,6-19,10.1016/j.aap.2016.11.006,SCOPUS_ID:84994820103
257,Facial trauma and associated factors among Brazilian victims of motorcycle accidents,da Nóbrega L.M.,2017-02-01,25,61-67,10.1007/s10389-016-0758-z,SCOPUS_ID:85009784095
258,Bayesian Hierarchical Modeling Monthly Crash Counts on Freeway Segments with Temporal Correlation,Zeng Q.,2017-01-01,2017,,10.1155/2017/5391054,SCOPUS_ID:85042604226
259,A space–time multivariate Bayesian model to analyse road traffic accidents by severity,Boulieri A.,2017-01-01,180,119-139,10.1111/rssa.12178,SCOPUS_ID:84956620253
260,"Personality, driving behavior and mental disorders factors as predictors of road traffic accidents based on logistic regression",Alavi S.S.,2017-01-01,42,24-31,,SCOPUS_ID:85012206652
261,The use of seat belts for reducing the number of road traffic deaths,Korter G.,2017-01-01,,27-93,,SCOPUS_ID:85044621328
262,Latent segmentation based count models: Analysis of bicycle safety in Montreal and Toronto,Yasmin S.,2016-10-01,95,157-171,10.1016/j.aap.2016.07.015,SCOPUS_ID:84978538367
263,Functional recovery patterns in seriously injured automotive crash victims,McMurry T.L.,2016-09-12,17,21-26,10.1080/15389588.2016.1201202,SCOPUS_ID:84985919271
264,Modeling unobserved heterogeneity using finite mixture random parameters for spatially correlated discrete count data,Buddhavarapu P.,2016-09-01,91,492-510,10.1016/j.trb.2016.06.005,SCOPUS_ID:84976298045
265,"Trends in severe traumatic brain injury in Victoria, 2006–2014",Beck B.,2016-06-20,204,1-1.e6,10.5694/mja15.01369,SCOPUS_ID:84975110988
266,Effects of new urban motorway infrastructure on road traffic accidents in the local area: A retrospective longitudinal study in Scotland,Olsen J.R.,2016-06-08,70,1088-1095,10.1136/jech-2016-207378,SCOPUS_ID:84973316308
267,"Long term effects of traffic noise on mortality in the city of Barcelona, 2004-2007",Barceló M.A.,2016-05-01,147,193-206,10.1016/j.envres.2016.02.010,SCOPUS_ID:84957874851
268,"A Geospatial Analysis of Severe Firearm Injuries Compared to Other Injury Mechanisms: Event Characteristics, Location, Timing, and Outcomes",Newgard C.D.,2016-05-01,23,554-565,10.1111/acem.12930,SCOPUS_ID:84963595069
269,"Children at risk: A comparison of child pedestrian traffic collisions in Santiago, Chile, and Seoul, South Korea",Blazquez C.,2016-04-02,17,304-312,10.1080/15389588.2015.1060555,SCOPUS_ID:84961206908
270,"The association between regional environmental factors and road trauma rates: A geospatial analysis of 10 years of road traffic crashes in British Columbia, Canada",Brubacher J.,2016-04-01,11,,10.1371/journal.pone.0153742,SCOPUS_ID:84964691748
271,Fast Bayesian inference for modeling multivariate crash counts,Serhiyenko V.,2016-03-01,9,44-53,10.1016/j.amar.2016.02.002,SCOPUS_ID:84959541973
272,"The epidemiology of Scottish trauma: A comparison of pre-hospital and in-hospital deaths, 2000 to 2011",Morrison J.J.,2016-02-01,14,1-6,10.1016/j.surge.2015.02.001,SCOPUS_ID:84958863018
273,Re-visiting crash-speed relationships: A new perspective in crash modelling,Imprialou M.I.M.,2016-01-01,86,173-185,10.1016/j.aap.2015.10.001,SCOPUS_ID:84946708783
274,Joint modeling of pedestrian and bicycle crashes: Copula-based approach,Nashad T.,2016-01-01,2601,119-127,10.3141/2601-14,SCOPUS_ID:85010878283
275,"Evaluating the impact of criminalizing drunk driving on road-traffic injuries in Guangzhou, China: A time-series study",Zhao A.,2016-01-01,26,433-439,10.2188/jea.JE20140103,SCOPUS_ID:84986250541
276,A two-step geo-grid screening process to identify locations for safety improvements,Hancock K.L.,2016-01-01,2,89-102,,SCOPUS_ID:84982896893
277,An efficient parallel sampling technique for Multivariate Poisson-Lognormal model: Analysis with two crash count datasets,Zhan X.,2015-12-01,8,45-60,10.1016/j.amar.2015.10.002,SCOPUS_ID:84947924380
278,"Temporal trends in motor vehicle fatalities in the United States, 1968 to 2010 - a joinpoint regression analysis",Bandi P.,2015-12-01,2,1-11,10.1186/s40621-015-0035-6,SCOPUS_ID:84977958037
279,"High ambient temperatures and risk of motor vehicle crashes in Catalonia, Spain (2000–2011): A time-series analysis",Basagaña X.,2015-12-01,123,1309-1316,10.1289/ehp.1409223,SCOPUS_ID:84949266521
280,Epidemiology of Traumatic Injuries in the Northeast Region of Haiti: A Cross-sectional Study,Aluisio A.R.,2015-10-19,30,599-605,10.1017/S1049023X15005361,SCOPUS_ID:84959501107
281,"Young Age as a Predictor of Poor Road Safety Practices of Commercial Motorcyclists in Oyo State, Nigeria",Olumide A.O.,2015-10-03,16,691-697,10.1080/15389588.2014.1001842,SCOPUS_ID:84933177900
282,The effect of reduced street lighting on road casualties and crime in England and Wales: Controlled interrupted time series analysis,Steinbach R.,2015-07-28,69,1118-1124,10.1136/jech-2015-206012,SCOPUS_ID:84947040287
283,Analysis of crash risks by collision type at freeway diverge area using multivariate modeling technique,Li Z.,2015-06-01,141,,10.1061/(ASCE)TE.1943-5436.0000757,SCOPUS_ID:84929671665
284,"Differential patterns, trends and hotspots of road traffic injuries on different road networks in Vellore district, southern India",Mohan V.R.,2015-03-01,20,293-303,10.1111/tmi.12436,SCOPUS_ID:84922621088
285,"Temporal trends in the associations between age, sex and socioeconomic status after death from motor vehicle collisions in England and Wales: 1960-2009",Fogarty A.W.,2015-03-01,32,203-206,10.1136/emermed-2012-202083,SCOPUS_ID:84923508719
286,A novel approach of boundary crash data aggregation for macroscopic safety analysis,Gao M.,2015-01-01,,243-251,,SCOPUS_ID:84964394112
287,Modeling crash spatial heterogeneity: Random parameter versus geographically weighting,Xu P.,2015-01-01,75,16-25,10.1016/j.aap.2014.10.020,SCOPUS_ID:84911901180
288,"Epidemiology and spatial examination of bicycle-motor vehicle crashes in Iowa, 2001-2011",Hamann C.,2015-01-01,2,178-188,10.1016/j.jth.2014.08.006,SCOPUS_ID:84955100663
289,Investigating the associations between road network structure and non-motorist accidents,Zhang Y.,2015-01-01,42,34-47,10.1016/j.jtrangeo.2014.10.010,SCOPUS_ID:84918574598
290,Methodological approach to spatiotemporal optimization of rural freeway enforcement in Florida,Carrick G.,2014-12-01,2425,1-9,10.3141/2425-01,SCOPUS_ID:84907264860
291,"A review on the temporal pattern of deer-vehicle accidents: Impact of seasonal, diurnal and lunar effects in cervids",Steiner W.,2014-05-01,66,168-181,10.1016/j.aap.2014.01.020,SCOPUS_ID:84894081383
292,Analysis of spatial variations in the effectiveness of graduated driver's licensing (GDL) program in the state of Michigan,Chen Y.,2014-04-01,8,11-22,10.1016/j.sste.2013.12.001,SCOPUS_ID:84893360869
293,Dynamic compositional modeling of pedestrian crash counts on urban roads in Connecticut,Serhiyenko V.,2014-03-01,64,78-85,10.1016/j.aap.2013.11.006,SCOPUS_ID:84890277164
294,From 9-1-1 call to death: Evaluating traumatic deaths in seven regions for early recognition of high-risk patients,Dean D.,2014-03-01,76,846-853,10.1097/TA.0b013e3182aafd9a,SCOPUS_ID:84896740420
295,Epidemiology and management of maxillofacial fractures in an Australian trauma centre,Cabalag M.S.,2014-02-01,67,183-189,10.1016/j.bjps.2013.10.022,SCOPUS_ID:84893667461
296,Considering temporal correlation in crash data analysis,Wan Q.,2014-01-01,,3723-3730,10.1061/9780784413623.356,SCOPUS_ID:84905991032
297,Sensitivity analysis in the context of regional safety modeling: Identifying and assessing the modifiable areal unit problem,Xu P.,2014-01-01,70,110-120,10.1016/j.aap.2014.02.012,SCOPUS_ID:84897972964
298,Multivariate random-parameters zero-inflated negative binomial regression model: An application to estimate crash frequencies at intersections,Dong C.,2014-01-01,70,320-329,10.1016/j.aap.2014.04.018,SCOPUS_ID:84901033661
299,Examining signalized intersection crash frequency using multivariate zero-inflated Poisson regression,Dong C.,2014-01-01,70,63-69,10.1016/j.ssci.2014.05.006,SCOPUS_ID:84901592655
300,Crash frequency modeling using negative binomial models: An application of generalized estimating equation to longitudinal data,Mohammadi M.A.,2014-01-01,2,52-69,10.1016/j.amar.2014.07.001,SCOPUS_ID:84907336964
301,Differences in passenger car and large truck involved crash frequencies at urban signalized intersections: An exploratory analysis,Dong C.,2014-01-01,62,87-94,10.1016/j.aap.2013.09.011,SCOPUS_ID:84886263464
302,Assessing the road safety impacts of a teleworking policy by means of geographically weighted regression method,Pirdavani A.,2014-01-01,39,96-110,10.1016/j.jtrangeo.2014.06.021,SCOPUS_ID:84904459659
303,Child injury: Using national emergency department monitoring systems to identify temporal and demographic risk factors,Hughes K.,2014-01-01,20,74-80,10.1136/injuryprev-2013-040816,SCOPUS_ID:84896489572
304,"Traumatic and other non-natural childhood deaths in Manitoba, Canada: A retrospective autopsy analysis (1989-2010)",Herath J.C.,2014-01-01,105,e103-e108,10.17269/cjph.105.4156,SCOPUS_ID:84901652223
305,"Incidence, circumstances, treatment and outcome of high-level cervical spinal fracture without associated spinal cord injury in New South Wales, Australia over a 12 year period",Mitchell R.J.,2014-01-01,45,217-222,10.1016/j.injury.2013.02.024,SCOPUS_ID:84889094372
306,"Trends in fatal motorcycle injuries in the Americas, 1998-2010",Rodrigues E.M.S.,2014-01-01,21,170-180,10.1080/17457300.2013.792289,SCOPUS_ID:84902868701
307,Pedestrian safety at crosswalks - Examining driver yielding behavior at crosswalks with gm1 and of systems,Lacoste J.,2014-01-01,,,,SCOPUS_ID:85034623125
