id,Title,Author,Date,Volume,Pages,DOI,SCOPUS_ID
661,Automatic Lane-Level Intersection Map Generation using Low-Channel Roadside LiDAR,Liu H.,2023-05-01,10,1209-1222,10.1109/JAS.2023.123183,SCOPUS_ID:85158882099
662,Road crash zone identification and remedial measures using GIS,Pusuluri V.L.,2023-05-01,8,,10.1007/s41062-023-01111-y,SCOPUS_ID:85153218315
663,Mapping of Pelvic Ring Injuries From High-Energy Trauma Using Unfolded CT Image Technology,Mills A.T.,2023-05-01,37,257-261,10.1097/BOT.0000000000002544,SCOPUS_ID:85153414707
664,AMGB: Trajectory prediction using attention-based mechanism GCN-BiLSTM in IOV,Li R.,2023-05-01,169,17-27,10.1016/j.patrec.2023.03.006,SCOPUS_ID:85151409264
665,"Years of life lost and spatial distribution of mortality from road incidents in Medellín, 2010-2020",Edwin A.S.,2023-05-01,41,,10.17533/udea.rfnsp.e347846,SCOPUS_ID:85162820034
666,Video-assisted thoracoscopic surgery (VATS) aided full-length phrenic nerve transfer for restoration of elbow flexion,Gunasagaran J.,2023-05-01,31,,10.1177/10225536231180330,SCOPUS_ID:85160767425
667,Deep learning model of convolutional neural networks powered by a genetic algorithm for prevention of traffic accidents severity,Pérez-Sala L.,2023-04-01,169,,10.1016/j.chaos.2023.113245,SCOPUS_ID:85148039791
668,Automated machine learning for analysis and prediction of vehicle crashes,Saxena A.,2023-04-01,12,46-53,10.11591/ijict.v12i1.pp46-53,SCOPUS_ID:85183927751
669,Analysis of Traffic Accidents in Saudi Arabia: Safety Effectiveness Evaluation of SAHER Enforcement System,Al-Ahmadi H.M.,2023-04-01,48,5493-5506,10.1007/s13369-022-07473-2,SCOPUS_ID:85142886525
670,"Prediction of Road Traffic Accidents on a Road in Portugal: A Multidisciplinary Approach Using Artificial Intelligence, Statistics, and Geographic Information Systems",Infante P.,2023-04-01,14,,10.3390/info14040238,SCOPUS_ID:85153680922
671,A model for identifying road risk class,Ryguła A.,2023-04-01,24,167-179,10.2478/ttj-2023-0015,SCOPUS_ID:85156116750
672,A Spatial-Reduction Attention-Based BiGRU Network for Water Level Prediction,Bao K.,2023-04-01,15,,10.3390/w15071306,SCOPUS_ID:85152859663
674,Assessing the design of road traffic death information systems in Iran: A participatory systems approach,Tavakkoli M.,2023-04-01,172,,10.1016/j.ijmedinf.2023.105005,SCOPUS_ID:85147851357
675,Increase in Motor Vehicle Crash Severity: An Unforeseen Consequence of COVID-19,Kaufman E.J.,2023-04-01,89,865-870,10.1177/00031348211047466,SCOPUS_ID:85118244034
676,Role of Rotated Head Postures on Volunteer Kinematics and Muscle Activity in Braking Scenarios Performed on a Driving Simulator,Kempter F.,2023-04-01,51,771-782,10.1007/s10439-022-03087-9,SCOPUS_ID:85139701739
677,"Spatial Statistics and Severity of Highway Accidents in Nakhon Pathom, Thailand",Sae-Ngow P.,2023-04-01,19,13-23,10.52939/ijg.v19i4.2629,SCOPUS_ID:85164771765
678,Rib Fracture Map in High-Energy Injuries,Thomas C.N.,2023-04-01,37,E165-E169,10.1097/BOT.0000000000002531,SCOPUS_ID:85150362431
679,A GIS-based approach for accident hotspots mapping in mountain roads using seasonal and geometric indicators,Azari M.,2023-03-01,15,127-139,10.1007/s12518-023-00490-2,SCOPUS_ID:85146584805
680,A scientometric analysis and bibliometric review of driver injury severity crash studies,Al-Gharabi A.H.,2023-03-01,16,47-52,10.30772/qjes.v16i1.870,SCOPUS_ID:85174516481
681,Mapping Grip Force Characteristics in the Measurement of Stress in Driving,Sahar Y.,2023-03-01,20,,10.3390/ijerph20054005,SCOPUS_ID:85149820293
682,"Learning from Accidents: Spatial Intelligence Applied to Road Accidents with Insights from a Case Study in Setúbal District, Portugal",Nogueira P.,2023-03-01,12,,10.3390/ijgi12030093,SCOPUS_ID:85151537388
683,Research progress on risk assessment of vehicle lane⁃changing behavior,Cheng G.,2023-03-01,55,139-150,10.11918/202202018,SCOPUS_ID:85161356774
684,A crash feature-based allocation method for boundary crash problem in spatial analysis of bicycle crashes,Ding H.,2023-03-01,37,,10.1016/j.amar.2022.100251,SCOPUS_ID:85139294613
685,Machine Learning Methods to Analyze and Predict Crash Injury Severity Based on Contributing Factors for Southeast Michigan,Cai X.,2023-03-01,2677,83-94,10.1177/03611981221113569,SCOPUS_ID:85153344064
686,"Spatiotemporal modeling of traffic risk mapping: A study of urban road networks in Barcelona, Spain",Chaudhuri S.,2023-03-01,53,,10.1016/j.spasta.2022.100722,SCOPUS_ID:85144858935
687,Driver Drowsiness EEG Detection Based on Tree Federated Learning and Interpretable Network,Qin X.,2023-03-01,33,,10.1142/S0129065723500090,SCOPUS_ID:85147112080
688,A Roadside and Cloud-Based Vehicular Communications Framework for the Provision of C-ITS Services,Vieira E.,2023-03-01,14,,10.3390/info14030153,SCOPUS_ID:85151097086
689,Analysis of the impact of expressway construction on soil moisture in road areas,Li Y.,2023-03-01,18,,10.1371/journal.pone.0283225,SCOPUS_ID:85151397224
690,"Examining the impact of exposure, built environment and socio-demographics on pedestrian safety: A case study of Greater London",Forrest M.,2023-03-01,159,,10.1016/j.ssci.2022.106015,SCOPUS_ID:85141918012
691,Data-Driven Analysis of Fatal Urban Traffic Accident Characteristics and Safety Enhancement Research,Zhang X.,2023-02-01,15,,10.3390/su15043259,SCOPUS_ID:85149277856
692,"Automated vehicle data pipeline for accident reconstruction: New insights from LiDAR, camera, and radar data",Beck J.,2023-02-01,180,,10.1016/j.aap.2022.106923,SCOPUS_ID:85144629324
693,Safety Effectiveness of Autonomous Vehicles and Connected Autonomous Vehicles in Reducing Pedestrian Crashes,Susilawati S.,2023-02-01,2677,1605-1618,10.1177/03611981221108984,SCOPUS_ID:85145230100
694,"Spatial Analysis of Relationships Between Intersection Safety, the Urban Built Environment, and Average Income Level: A Case Study of Des Moines",Okaidjah D.,2023-02-01,2677,803-817,10.1177/03611981221108392,SCOPUS_ID:85150214620
695,A comparative study of collision types between automated and conventional vehicles using Bayesian probabilistic inferences,Novat N.,2023-02-01,84,251-260,10.1016/j.jsr.2022.11.001,SCOPUS_ID:85142885826
696,Endoscopic Visualization for Atypical Uveitis Glaucoma Hyphema Syndrome Management,Francis B.A.,2023-02-01,32,E3-E10,10.1097/IJG.0000000000002117,SCOPUS_ID:85147047687
697,Nationwide Analysis of the Distribution of Level 1 and Level 2 Trauma Centers Per Population Growth and Motor Vehicle Collision Injuries/Fatalities Utilizing Geographic Information Systems Mapping Technology: Toward Optimizing Access to Trauma Care,Sen-Crowe B.,2023-02-01,277,E418-E427,10.1097/SLA.0000000000004953,SCOPUS_ID:85112530573
698,"Seasonal and Spatial Variations of the Oxidative Properties of Ambient PM2.5 in the Po Valley, Italy, before and during COVID-19 Lockdown Restrictions",Pietrogrande M.C.,2023-02-01,20,,10.3390/ijerph20031797,SCOPUS_ID:85147862397
699,Improving Cyclists’ Safety Using Intelligent Situational Awareness System,Nourbakhshrezaei A.,2023-02-01,15,,10.3390/su15042866,SCOPUS_ID:85149295955
700,Fracture lines and comminution zones of traumatic sacral fractures,Oğuzkaya S.,2023-02-01,29,247-251,10.14744/tjtes.2022.15163,SCOPUS_ID:85147460825
701,Automated visual surveying of vehicle heights to help measure the risk of overheight collisions using deep learning and view geometry,Lu L.,2023-01-15,38,194-210,10.1111/mice.12842,SCOPUS_ID:85127953485
702,"Spatial Analysis with Weighted Kernel Groupings to Determine Risk Sectors Due to Traffic Accidents in Urban Area. Tunja Analysis, Colombia",Escobar F.Á.C.,2023-01-02,62,50-70,10.30827/cuadgeo.v62i1.18025,SCOPUS_ID:85142215249
703,Heinrich’s Law for Traffic Incidents – Using the Digital Tachograph Data to Identify Traffic Accident Hotspots,Cho S.,2023-01-01,35,829-837,10.7307/ptt.v35i6.207,SCOPUS_ID:85182174038
704,"The temporal and spatial relationships between professional sport events and reported vehicular crashes: an analysis of Cleveland, Ohio",Jakar G.,2023-01-01,26,628-648,10.1080/14413523.2022.2163074,SCOPUS_ID:85150770727
705,"Spatial analysis of road traffic accidents: Identifying hotspots for improved road safety in Addis Ababa, Ethiopia",Berhanu Y.,2023-01-01,10,,10.1080/23311916.2023.2269655,SCOPUS_ID:85175013931
706,Design of a Highway Traffic Safety Assessment System Based on Crash Data Mining and Modeling,Li L.,2023-01-01,356,187-198,10.1007/978-981-99-3284-9_17,SCOPUS_ID:85164725761
707,Examining Car Accident Prediction Techniques and Road Traffic Congestion: A Comparative Analysis of Road Safety and Prevention of World Challenges in Low-Income and High-Income Countries,Berhanu Y.,2023-01-01,2023,,10.1155/2023/6643412,SCOPUS_ID:85167665969
708,"Effects of Age on Urban Road Traffic Accident Using GIS: A Case Study of Bangkok Metropolitan Area, Thailand",Chayphong S.,2023-01-01,279 LNCE,542-546,10.1007/978-981-19-4293-8_55,SCOPUS_ID:85135064646
709,Spatial analysis of road traffic crashes and user based assessment of road safety: A case study of Rotterdam,Shahi S.,2023-01-01,24,567-576,10.1080/15389588.2023.2234530,SCOPUS_ID:85165666509
710,"Obtaining, Analysis and Visualization of Mobility and Traffic data in Quito - Ecuador",Herrera-Herrera N.I.,2023-01-01,,,10.1109/ETCM58927.2023.10309083,SCOPUS_ID:85179505161
711,A Predictive Model for Road Traffic Data Analysis and Visualization to Detect Accident Zones,Subhashini S.,2023-01-01,,1227-1231,10.1109/ICACCS57279.2023.10112862,SCOPUS_ID:85159755893
712,The Interactive Mechanism and Coordinative Pre-Alarming Method of Traffic Congestion and Crashes Based on Turbulence Theory,Chen Y.,2023-01-01,,1215-1224,10.1061/9780784484869.116,SCOPUS_ID:85174025122
713,Spatio-temporal modeling of traffic accidents incidence on urban road networks based on an explicit network triangulation,Chaudhuri S.,2023-01-01,50,3229-3250,10.1080/02664763.2022.2104822,SCOPUS_ID:85176079081
714,The Use of Simulation Programs in the Traffic Accident Analysis,Ondruš J.,2023-01-01,Part F1379,404-414,10.1007/978-3-031-25863-3_38,SCOPUS_ID:85171293433
715,"Small and affordable platform for research and education in Connected, Cooperative and Automated Mobility",Janeba M.,2023-01-01,,225-230,10.1109/ICETA61311.2023.10344185,SCOPUS_ID:85182019354
716,LSTM Road Traffic Accident Prediction Model Based on Attention Mechanism,Wang S.,2023-01-01,,215-219,10.1109/ICCCBDA56900.2023.10154750,SCOPUS_ID:85164666148
717,A Real-Time AIS Data Cleaning and Indicator Analysis Algorithm Based on Stream Computing,Lv T.,2023-01-01,2023,,10.1155/2023/8345603,SCOPUS_ID:85154530741
718,Analysis of Breathing Rate in a Multi-Scenario Driving Acquisition,Andonie A.,2023-01-01,,272-277,10.1109/IV60283.2023.00054,SCOPUS_ID:85178516876
719,Risk reduction via spatial and temporal visualization of road accidents: a way forward for emergency response optimization in developing countries,Qalb A.,2023-01-01,30,310-320,10.1080/17457300.2022.2164312,SCOPUS_ID:85145675517
720,Classification and Prediction of Overloaded Trucks Passing the Southbound Lane of North-Luzon Expressway Using Artificial Neural Network,Gernale A.C.C.,2023-01-01,,2229-2234,10.1109/CoDIT58514.2023.10284146,SCOPUS_ID:85177463754
721,Analysis of traffic accidents in the conurbation of Viña del Mar and Valparaíso using the spatial tool KDE+,Carvajal G.,2023-01-01,2023-July,,10.18687/laccei2023.1.1.246,SCOPUS_ID:85172379192
722,Roadcast: A Vehicle Incident Management System and Forecasting Implementing Moving Average,Abuan K.F.A.,2023-01-01,579,9-18,10.1007/978-981-19-7663-6_2,SCOPUS_ID:85149956960
723,It Is About Weather: Explainable Machine Learning for Traffic Accident Understanding,Soedirman S.,2023-01-01,,2689-2694,10.1109/SMC53992.2023.10393997,SCOPUS_ID:85187267452
724,Network space analysis–based identification of road traffic accident hotspots: a case study,Zheng M.,2023-01-01,28,108-115,10.1080/13588265.2022.2109446,SCOPUS_ID:85135689181
725,Advancing Road Infrastructure: An Integrated Approach for Accurate Pothole Detection and Mapping in Developing Countries,Pene R.,2023-01-01,,,10.1109/CSDE59766.2023.10487676,SCOPUS_ID:85190616448
726,Spatial analysis of data frequency and severity of rural accidents,Shafabakhsh G.A.,2023-01-01,15,1243-1250,10.1080/19427867.2016.1138605,SCOPUS_ID:84981724350
727,"Mapping the knowledge of traffic collision Reconstruction: A scientometric analysis in CiteSpace, VOSviewer, and SciMAT",Shen Z.,2023-01-01,63,19-37,10.1016/j.scijus.2022.10.005,SCOPUS_ID:85141787637
728,Tempo-categorization of road accident hotspots to enhance the problem diagnosis process and detect hidden hazardous locations,Babaei Z.,2023-01-01,15,1271-1298,10.1080/19439962.2023.2169800,SCOPUS_ID:85150960158
729,"Earth observation applications for urban mapping and monitoring: research prospects, opportunities and challenges",Chauhan A.,2023-01-01,,197-229,10.1016/B978-0-323-99164-3.00007-0,SCOPUS_ID:85183251502
730,A road classification approach based on road traffic severity analysis,Ibtissem K.,2023-01-01,,,10.1109/INISTA59065.2023.10310365,SCOPUS_ID:85179551302
731,Hot spot analysis and evaluation of influencing factors on regional road crash safety and severity indices: insights from Iran,Ahmadpur M.,2023-01-01,30,629-642,10.1080/17457300.2023.2242339,SCOPUS_ID:85167673023
732,Driver Distracted Behavior Detection Using a Light Weight Model based on the W-MSA,Lyu A.,2023-01-01,2560,,10.1088/1742-6596/2560/1/012046,SCOPUS_ID:85172155254
733,Clustering and pedestrian crashes prediction modelling: Amman case,Shbeeb L.,2023-01-01,30,501-529,10.1080/17457300.2023.2214900,SCOPUS_ID:85162986892
734,An image-based crash risk prediction model using visual attention mapping and a deep convolutional neural network,Hu C.,2023-01-01,15,1-23,10.1080/19439962.2021.2015731,SCOPUS_ID:85121857414
735,LoRaline: A Critical Message Passing Line of Communication for Anomaly Mapping in IoV Systems,Bidollahkhani M.,2023-01-01,11,18107-18120,10.1109/ACCESS.2023.3246471,SCOPUS_ID:85149172546
736,DEVELOPMENT OF WIRELESS SENSOR NETWORK FOR COLLISION AVOIDANCE SYSTEM USING EMERGENCY SITUATION PREDICTION MECHANISM,Parthasaradhy P.,2023-01-01,85,15-32,,SCOPUS_ID:85163150052
737,"Proceedings - 2023 10th International Conference on Computer, Control, Informatics and its Applications: Exploring the Power of Data: Leveraging Information to Drive Digital Innovation, IC3INA 2023",,2023-01-01,,,,SCOPUS_ID:85175994574
738,Accident Prediction Model Using Divergence Between Visual Attention and Focus of Expansion in Vehicle-Mounted Camera Images,Maruyama Y.,2023-01-01,11,140116-140125,10.1109/ACCESS.2023.3339855,SCOPUS_ID:85179805367
739,Accuracy Evaluation and Prediction of Single-Image Camera Calibration,Kikkawa S.,2023-01-01,11,19312-19323,10.1109/ACCESS.2023.3244212,SCOPUS_ID:85149413204
740,Spatial Analysis of Characteristics and Influencing Factors of Killed or Seriously Injured Persons from Motor Vehicle Collisions Within the City of Toronto,Thompson A.,2023-01-01,,65-96,10.1007/978-3-031-24731-6_4,SCOPUS_ID:85152016089
741,A two-phase clustering approach for traffic accident black spots identification: integrated GIS-based processing and HDBSCAN model,Wang D.,2023-01-01,30,270-281,10.1080/17457300.2022.2164309,SCOPUS_ID:85145936709
742,"Research on road surface temperature characteristics and road ice warning model of ordinary highways in winter in Hunan province, central China",Xie R.,2023-01-01,11,,10.3389/feart.2023.1251635,SCOPUS_ID:85173931507
743,Drowsiness Detection System,Oommen A.B.,2023-01-01,,424-427,10.1109/ICSCC59169.2023.10334941,SCOPUS_ID:85181403903
744,"Cluster analysis of the spatial distribution of pedestrian deaths and injuries by parishes in Kampala city, Uganda",Bayiga Zziwa E.,2023-01-01,30,419-427,10.1080/17457300.2023.2204490,SCOPUS_ID:85153623409
745,A systematic approach for evaluating spatiotemporal characteristics of traffic violations and crashes at road intersections: an empirical study,Cheng Z.,2023-01-01,19,,10.1080/23249935.2022.2060368,SCOPUS_ID:85129673581
746,Design of car audio and video synchronization algorithm based on neural network model,Li B.,2023-01-01,12779,,10.1117/12.2688736,SCOPUS_ID:85173566996
747,"Enhancing Road Visibility by Real-Time Rain, Haze, and Fog Detection and Removal System for Traffic Accident Prevention Using OpenCV",Choudhary S.,2023-01-01,,662-668,10.1109/ICTACS59847.2023.10390416,SCOPUS_ID:85185386303
748,"Second International Conference on Algorithms, Microchips, and Network Applications, AMNA 2023",,2023-01-01,12635,,,SCOPUS_ID:85160578355
749,Identification of dangerous driving state based on lightweight deep learning model,Song W.,2023-01-01,105,,10.1016/j.compeleceng.2022.108509,SCOPUS_ID:85142891362
750,Data-driven crash prediction by injury severity using a recurrent neural network model based on Keras framework,Zuo D.,2023-01-01,30,561-570,10.1080/17457300.2023.2239211,SCOPUS_ID:85165651391
751,Traffic Congestion Classification Using Convolutional Neural Networks: A Simplified Approach to Traffic Management,Danendra A.D.,2023-01-01,,171-176,10.1109/ICOIACT59844.2023.10455799,SCOPUS_ID:85187807272
752,Automated Pavement Distress Detection and Classification Using Convolutional Neural Network with Mapping,Bicbic J.,2023-01-01,,513-518,10.1109/TENCON58879.2023.10322464,SCOPUS_ID:85179515465
753,Driver's Cognitive Function Estimation Using Daily Driving Data,Kimura R.,2023-01-01,,,10.1109/EMBC40787.2023.10341113,SCOPUS_ID:85179650125
754,Learning Clear Class Separation for Open-set 3D Detector in Autonomous Vehicle via Selective Forgetting,Hu W.,2023-01-01,,1109-1114,10.1109/RO-MAN57019.2023.10309314,SCOPUS_ID:85187024179
755,Learning Clear Class Separation for Open-set 3D Detector in Autonomous Vehicle via Selective Forgetting,Hu W.,2023-01-01,,1144-1149,10.1109/RO-MAN57019.2023.10309441,SCOPUS_ID:85187022948
756,Remote Sensing Technologies and Applications in Urban Environments VIII,,2023-01-01,12735,,,SCOPUS_ID:85180145399
757,Application of Spatial Network Analysis in Road Accidents Based on Open Data,Angelova M.,2023-01-01,22,66-83,10.32909/kg.22.40.3,SCOPUS_ID:85183602914
758,Temporal and spatial patterns of small vertebrate roadkill in a supercity of eastern China,Wu Q.,2023-01-01,11,,10.7717/peerj.16251,SCOPUS_ID:85175647721
759,Basic Data Analysis of Smart City Traffic Planning Based on ArcGIS,Xia L.,2023-01-01,155,289-296,10.1007/978-981-19-9373-2_31,SCOPUS_ID:85153372129
760,Using Multidimensional Data to Analyze Freeway Real-Time Traffic Crash Precursors Based on XGBoost-SHAP Algorithm,Li J.,2023-01-01,2023,,10.1155/2023/5789573,SCOPUS_ID:85152914663
761,"6th KES International Symposium on Smart Transportation Systems, KES STS 2023",,2023-01-01,356,,,SCOPUS_ID:85164670082
762,Navigating maps in the Arctic: tracing more-than-human interactions of mapping practices in Norwegian rescue services,Popovaitė V.,2023-01-01,46,190-205,10.1080/1088937X.2023.2283223,SCOPUS_ID:85176784744
763,Evaluation and Optimization Design of Road Traffic Markings Based on Understanding,Zhang M.,2023-01-01,,,10.1109/ICARCE59252.2024.10492555,SCOPUS_ID:85191444362
764,"The urban structure and pedestrian injuries: A typological analysis of pedestrian crashes in the city of Hermosillo, Mexico",Armenta-Ramirez I.d.S.,2023-01-01,24,428-435,10.1080/15389588.2023.2204386,SCOPUS_ID:85158128565
765,Built environment influence on the incidence of elderly pedestrian collisions in a medium-large city in southern Brazil: a spatial analysis,da Silva M.T.,2023-01-01,30,428-438,10.1080/17457300.2023.2204503,SCOPUS_ID:85154070703
766,Research on Safety Risk Prediction Model of High-Speed Railway Based on Chaotic RBF Neural Network,Yi S.,2023-01-01,,93-96,10.1109/ISHC61216.2023.00025,SCOPUS_ID:85196356591
767,Traffic Conflicts Analysis in Penang Based on Improved Object Detection With Transformer Model,Yang L.,2023-01-01,11,84061-84073,10.1109/ACCESS.2023.3299316,SCOPUS_ID:85166319801
768,Identification and Simulation of Traffic Crime Risk Posture within the Central City of Wuhan in China,Xu J.,2023-01-01,12797,,10.1117/12.3007821,SCOPUS_ID:85172873189
769,A review of research methods on highest and best use for toll rest area,Ragil Budi Perkasa A.,2023-01-01,85,19-23,10.1016/j.matpr.2023.05.247,SCOPUS_ID:85170257946
770,Black Spot Identification and Road Accident Prediction Model on Cebu South Coastal Road (CSCR),Sisbreno A.P.,2023-01-01,1184,,10.1088/1755-1315/1184/1/012022,SCOPUS_ID:85163702822
771,LE-YOLOv5: A Lightweight and Efficient Road Damage Detection Algorithm Based on Improved YOLOv5,Diao Z.,2023-01-01,2023,,10.1155/2023/8879622,SCOPUS_ID:85174398076
772,Het-SDVN: SDN-Based Radio Resource Management of Heterogeneous V2X for Cooperative Perception,Li Z.,2023-01-01,11,76255-76268,10.1109/ACCESS.2023.3296591,SCOPUS_ID:85165257676
773,Measurement and Analysis of International Roughness Index using IoT-based System,Hafizh H.,2023-01-01,2023-August,18-23,10.1109/ISWTA58588.2023.10249899,SCOPUS_ID:85174232033
774,Exploration into the Needs and Requirements of the Remote Driver When Teleoperating the 5G-Enabled Level 4 Automated Vehicle in the Real World—A Case Study of 5G Connected and Automated Logistics,Li S.,2023-01-01,23,,10.3390/s23020820,SCOPUS_ID:85146679029
775,Vehicle health monitoring and accident avoidance system based on IoT model,Muthumanickam A.,2023-01-01,44,2561-2576,10.3233/JIFS-222719,SCOPUS_ID:85148056284
776,"5th Artificial Intelligence Doctoral Symposium, AID 2022",,2023-01-01,1852 CCIS,,,SCOPUS_ID:85169071134
777,Overview of identification methods of highway accident-prone sections,Zhang C.,2023-01-01,43,72-87,10.19721/j.cnki.1671-8879.2023.05.008,SCOPUS_ID:85174845922
778,Hybrid Image Improving and CNN (HIICNN) Stacking Ensemble Method for Traffic Sign Recognition,Yildiz G.,2023-01-01,11,69536-69552,10.1109/ACCESS.2023.3292955,SCOPUS_ID:85164397758
779,Study on Quantitative Prediction Scheme of Aircraft Icing Based on Random Forest Algorithm,Pan P.,2023-01-01,11,329-339,10.5890/JEAM.2023.09.006,SCOPUS_ID:85159844764
780,"Risk exposure factors influencing the frequency of road crashes during the COVID-19 pandemic in Ciudad Juarez, Mexico. A negative binomial spatial regression model",Hernández V.,2023-01-01,30,362-374,10.1080/17457300.2023.2188469,SCOPUS_ID:85150830082
781,Predicting intersection crash frequency using connected vehicle data: A framework for geographical random forest,Gu Y.,2023-01-01,179,,10.1016/j.aap.2022.106880,SCOPUS_ID:85141334767
782,Seeing Risk of Accident from In-Vehicle Cameras,Goto T.,2023-01-01,4,672-679,10.5220/0011743900003417,SCOPUS_ID:85183597775
783,Spatio-temporal correlation mining method for large-scale traffic networks,Fan X.,2023-01-01,63,1317-1325,10.16511/j.cnki.qhdxxb.2023.22.029,SCOPUS_ID:85171611765
784,Silent failure detection in partial automation as a function of visual attentiveness,Schwarz C.,2023-01-01,24,S88-S93,10.1080/15389588.2022.2151308,SCOPUS_ID:85160968892
785,A conceptualization of the spatial relationship associated with school-related crashes: a case study in Northwest Florida,Koloushani M.,2023-01-01,46,795-817,10.1080/03081060.2023.2229306,SCOPUS_ID:85164509802
786,"How does Injury Severity Score derived from International Classification of Diseases Programs for Injury Categorization using International Classification of Diseases, Tenth Revision, Clinical Modification codes perform compared with Injury Severity Score derived from Trauma Quality Improvement Program?",Wan V.,2023-01-01,94,141-147,10.1097/TA.0000000000003656,SCOPUS_ID:85145425050
787,PsychArray-Based Genome Wide Association Study of Suicidal Deaths in India,Behera C.,2023-01-01,13,,10.3390/brainsci13010136,SCOPUS_ID:85146792583
788,"COMPARATIVE ANALYSIS OF TRAFFIC ACCIDENTS IN THE URBAN AREA OF CUENCA, ECUADOR. PERIOD 2018-2020",Lopez P.E.B.,2022-12-30,2022,49-72,10.21138/GF.785,SCOPUS_ID:85170292815
789,Geographical spatial analysis and risk prediction based on machine learning for maritime traffic accidents: A case study of Fujian sea area,Yang Y.,2022-12-15,266,,10.1016/j.oceaneng.2022.113106,SCOPUS_ID:85142757049
790,"Ship collision risk analysis: Modeling, visualization and prediction",Liu R.W.,2022-12-15,266,,10.1016/j.oceaneng.2022.112895,SCOPUS_ID:85141476334
791,The human brain networks mediating the vestibular sensation of self-motion,Hadi Z.,2022-12-15,443,,10.1016/j.jns.2022.120458,SCOPUS_ID:85140901287
792,Summary of BIM Technology Application in a Dormitory Building Project,Lv M.,2022-12-13,31,506-512,10.3233/ATDE220904,SCOPUS_ID:85145259750
793,Geographical epidemiology of road safety in Nigeria: The importance of weighted accident severity risk index in spatiotemporal analysis and injury epidemiology,Iyanda A.E.,2022-12-01,72,1105-1124,10.1111/issj.12268,SCOPUS_ID:85102954232
794,"Macroscopic Spatial Analysis of the Impact of Socioeconomic, Land Use and Mobility Factors on the Frequency of Traffic Accidents in Bogotá",Sandoval-Pineda A.,2022-12-01,11,,10.3390/computers11120180,SCOPUS_ID:85144333992
795,Applying OHSA to Detect Road Accident Blackspots,Wang Z.Z.,2022-12-01,19,,10.3390/ijerph192416970,SCOPUS_ID:85144576630
796,A spatial regression modeling framework for examining relationships between the built environment and pedestrian crash occurrences at macroscopic level: A study in a developing country context,Zafri N.M.,2022-12-01,3,312-324,10.1016/j.geosus.2022.09.005,SCOPUS_ID:85140130093
797,Three-dimensional mapping of sternum fractures from high-energy trauma,Laroque M.C.,2022-12-01,93,750-756,10.1097/TA.0000000000003763,SCOPUS_ID:85142403088
798,Current Non-Contact Road Surface Condition Detection Schemes and Technical Challenges,Ma Y.,2022-12-01,22,,10.3390/s22249583,SCOPUS_ID:85144525898
799,GTAINet: Graph neural network-based two-stage anomaly identification for locking wire point clouds using hierarchical attentive edge convolution,Wang Z.,2022-12-01,115,,10.1016/j.jag.2022.103106,SCOPUS_ID:85141941850
800,Design and implementation of vehicle detection system using You Only Look Once and Inverse Perspective Mapping,Barus O.P.,2022-11-30,2658,,10.1063/5.0106831,SCOPUS_ID:85144120943
801,Modeling road traffic safety based on point patterns of wildlife-vehicle collisions,Llagostera P.,2022-11-10,846,,10.1016/j.scitotenv.2022.157237,SCOPUS_ID:85134849623
802,Visualization and Analysis of Global Vision Zero Studies and Policy Orientation in China,He Y.,2022-11-01,19,,10.3390/ijerph192214841,SCOPUS_ID:85142423639
803,Identification and classification of road traffic incidents in Panama City through the analysis of a social media stream and machine learning,Liu L.,2022-11-01,16,,10.1016/j.iswa.2022.200158,SCOPUS_ID:85143595260
804,Virtual simulation experiment platform of driverless vehicle lane changing decision,Zhu J.,2022-11-01,39,99-110,10.16791/j.cnki.sjg.2022.11.017,SCOPUS_ID:105021269296
805,Lane-Changing Strategy Based on a Novel Sliding Mode Control Approach for Connected Automated Vehicles,Wang C.,2022-11-01,12,,10.3390/app122111000,SCOPUS_ID:85141822048
806,The Use of Virtual Reality in Training Paramedics for a Mass Casualty Incident,Lochmannová A.,2022-11-01,12,,10.3390/app122211740,SCOPUS_ID:85142526592
807,Estimation of Water Depth on Road Surfaces Using Accelerometric Signals,Riahi E.,2022-11-01,22,,10.3390/s22228940,SCOPUS_ID:85142697282
808,Stopping by looking: A driver-pedestrian interaction study in a coupled simulator using head-mounted displays with eye-tracking,Mok C.S.,2022-11-01,105,,10.1016/j.apergo.2022.103825,SCOPUS_ID:85132861437
809,The detection of vulnerable road users by younger and older drivers,Ranchet M.,2022-11-01,91,357-367,10.1016/j.trf.2022.10.018,SCOPUS_ID:85141235028
810,Nationwide analysis of proximity of American College of Surgeons–verified and state-designated trauma centers to the nearest highway exit and associated prehospital motor vehicle collision fatalities,Concepcion J.,2022-11-01,172,1584-1591,10.1016/j.surg.2022.07.011,SCOPUS_ID:85136518761
811,"Mortality due to noninfectious lower respiratory diseases: A spatiotemporal, cross-sectional study",Amiri P.,2022-11-01,5,,10.1002/hsr2.875,SCOPUS_ID:85143131761
812,Application of the Synthetic Over-Sampling Method to Increase the Sensitivity of Algorithm Classification for Class Imbalance in Small Spatial Datasets,Vitianingsih A.V.,2022-10-31,15,676-690,10.22266/ijies2022.1031.58,SCOPUS_ID:85136695323
813,RESEARCH ON EMERGENCY RESPONSE SYSTEM OF DANGEROUS GOODS TRANSPORTATION VEHICLES,Yang Y.,2022-10-27,10,71-77,10.5194/isprs-annals-X-3-W2-2022-71-2022,SCOPUS_ID:85141447002
